PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-06-29,18:35:32.78,1,1,"Marshall, Luke",1000132324,Right,NSH_N,"McDaniel, Quinn",1000119547,Right,SAN_MAI,Undefined,1,Top,0,0,0,Undefined,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,85.61914,-0.690855,-1.204319,1967.227229,213.773336,1:15,5.41952,0.57947,6.37343,-19.83206,17.59564,10.96816,3.13106,0.38528,78.17427,-4.482402,0.782182,0.440319,62.00874,54.833314,127.66617,4846.955975,,,,,42.48082,,,-6.07292,9.7391,-0.49748,50,5.36031,2.20243,-124.45426,-2.02172,-9.50434,25.47957,-16.93194,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20220629-FraserField-1,c9c3d830-f7fb-11ec-acec-cb7d14b6e628,85.60249,50.83836,,7.44487,,,,1.18908,3.09234,-0.39714,ad8dfd95-7852-46e7-abfc-b3cc0bfb87ad,2022-06-29,22:35:32.78,2022-06-29T18:35:32.7891970-04:00,2022-06-29T22:35:32.7891970Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,a353defb-4ade-44c5-bd8e-3a3f0db951ed,54.12393,-125.29571,12.73978,5.41784,-1.46255,-8.46597,-0.5754,2.51631,-4.75217,322.735754,1.18908,-32.0075,-3.27017,1.93414,-0.49042,-0.10948,0.27697,-0.1899,0.05045,3.09234,74.34654,-25.54273,2.79465,-0.483,0.0355,0.02829,-0.02165,0.00539,-0.39714,41.46427,-8.73814,2.39432,-0.44737,-0.09274,0.21367,-0.14346,0.0374,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
2,2022-06-29,18:35:51.87,1,2,"Marshall, Luke",1000132324,Right,NSH_N,"McDaniel, Quinn",1000119547,Right,SAN_MAI,Undefined,1,Top,0,0,1,Undefined,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,70.15789,2.889541,0.00466,2394.163413,55.79535,7:45,5.1829,0.80914,5.31612,-71.37606,-12.30505,-21.20292,1.94907,-0.95339,63.70733,-10.079198,-3.765801,0.55317,,,,,,,,,,,,10.57957,-6.47496,-0.79371,50,5.39335,0.76355,-101.66574,2.87667,10.85022,19.7919,-38.81466,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20220629-FraserField-1,d536e7c0-f7fb-11ec-acec-cb7d14b6e628,68.13899,,,6.45055,,,,,,,ad8dfd95-7852-46e7-abfc-b3cc0bfb87ad,2022-06-29,22:35:51.87,2022-06-29T18:35:51.8796802-04:00,2022-06-29T22:35:51.8796802Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,2f71d403-fa4a-49c5-b1b0-227a917ce290,55.1852,-102.67021,9.89595,5.19737,4.84658,-19.40733,-0.81849,0.21288,5.42511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-06-29,18:36:09.33,1,3,"Marshall, Luke",1000132324,Right,NSH_N,"McDaniel, Quinn",1000119547,Right,SAN_MAI,Undefined,1,Top,0,0,2,Undefined,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,70.58532,0.255341,-1.828609,2414.197845,51.806513,7:45,5.12527,0.88983,5.94681,-71.45669,-14.15052,-20.64627,-0.5925,-2.52731,64.44904,-12.77414,-5.551828,0.544844,,,,,,,,,,,,10.11878,-7.048,-0.73212,50,5.10499,3.93114,-102.43721,-1.56415,10.43505,21.56515,-39.44233,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20220629-FraserField-1,df907100-f7fb-11ec-acec-cb7d14b6e628,69.18024,,,6.13628,,,,,,,ad8dfd95-7852-46e7-abfc-b3cc0bfb87ad,2022-06-29,22:36:09.33,2022-06-29T18:36:09.3324290-04:00,2022-06-29T22:36:09.3324290Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,191c5119-9a8c-46ed-8097-efe945eb5171,54.55569,-103.39183,10.78257,5.13558,0.18183,-19.72117,-0.89592,3.46921,5.21753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-06-29,18:36:26.02,1,4,"Marshall, Luke",1000132324,Right,NSH_N,"McDaniel, Quinn",1000119547,Right,SAN_MAI,Undefined,1,Top,0,1,2,Undefined,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,68.70902,3.718356,0.115249,2374.277405,52.217431,7:45,5.28565,0.66392,6.07084,-72.32213,-12.45115,-18.80462,2.70439,-0.79649,62.32931,-9.618347,-3.27373,0.556903,,,,,,,,,,,,9.63784,-6.90804,-0.66338,50,5.53659,0.42156,-99.62488,4.45253,9.49596,18.93695,-38.9804,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20220629-FraserField-1,e9840c80-f7fb-11ec-acec-cb7d14b6e628,67.68223,,,6.37971,,,,,,,ad8dfd95-7852-46e7-abfc-b3cc0bfb87ad,2022-06-29,22:36:26.02,2022-06-29T18:36:26.0211714-04:00,2022-06-29T22:36:26.0211714Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,188cfb06-0e7e-48ed-ba1b-190982677e17,54.43037,-100.46348,9.46848,5.30119,6.17874,-19.4902,-0.67273,0.00104,4.74798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.90949,,,0.994678,,,,-1.66023,4.811,3.39227,69.34292,11.44647,-55.42498,-1.52125,76.07509,-4.81484,4.94024,20.52005,-14.01434,3.19954,-64.6395,5.6726,High,High,High,,,High,Medium,High
5,2022-06-29,18:36:54.57,2,1,"Marshall, Luke",1000132324,Right,NSH_N,"Polk, Matthew",1000090854,Right,SAN_MAI,Undefined,1,Top,1,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,69.31045,3.713631,1.741116,2362.970664,46.552068,7:30,5.16217,0.78941,5.89824,-73.74476,-14.49083,-17.54367,2.47075,0.9443,62.8131,-9.83211,-1.410881,0.554026,,,,,,,,,,,,9.52737,-7.99953,-0.91941,50,5.41947,-2.46317,-100.43795,4.39176,9.54427,19.1959,-40.18776,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20220629-FraserField-1,fa9ba8c0-f7fb-11ec-acec-cb7d14b6e628,68.03374,,,6.49735,,,,,,,ad8dfd95-7852-46e7-abfc-b3cc0bfb87ad,2022-06-29,22:36:54.57,2022-06-29T18:36:54.5766402-04:00,2022-06-29T22:36:54.5766402Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,286ab35e-a6f5-473c-8db4-da7c6a7b628a,54.60381,-101.31402,9.59795,5.17718,6.22586,-20.09388,-0.79706,-2.89875,4.77213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-06-29,18:37:10.21,2,2,"Marshall, Luke",1000132324,Right,NSH_N,"Polk, Matthew",1000090854,Right,SAN_MAI,Undefined,1,Top,1,0,1,Undefined,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,70.37437,1.359188,-0.955087,2402.918168,49.892928,7:45,5.21366,0.66143,5.94785,-72.60705,-15.09808,-20.41328,0.42411,-1.92559,64.10088,-11.926348,-4.636261,0.545807,,,,,,,,,,,,10.11441,-7.58363,-0.57422,50,5.28191,2.38991,-102.15381,0.31184,10.4023,21.0169,-39.97351,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20220629-FraserField-1,03e17810-f7fc-11ec-acec-cb7d14b6e628,69.05818,,,6.27349,,,,,,,ad8dfd95-7852-46e7-abfc-b3cc0bfb87ad,2022-06-29,22:37:10.21,2022-06-29T18:37:10.2163458-04:00,2022-06-29T22:37:10.2163458Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,5c94a22a-9ecc-46de-a866-b81abdf8cc8b,54.55403,-103.08649,10.50845,5.22871,2.08577,-19.98676,-0.67004,1.92829,5.20115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-06-29,18:37:26.43,2,3,"Marshall, Luke",1000132324,Right,NSH_N,"Polk, Matthew",1000090854,Right,SAN_MAI,Undefined,1,Top,1,1,1,Undefined,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,69.9622,2.69208,-0.912093,2393.548746,55.995812,7:45,5.16795,0.56199,6.13952,-69.25149,-11.36934,-20.02391,1.887,-1.94964,63.2919,-10.096515,-4.52623,0.547575,,,,,,,,,,,,9.89776,-6.03366,-0.48307,50,5.33932,2.2904,-101.46372,2.81656,10.04509,20.69373,-38.29752,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20220629-FraserField-1,0d8d5c30-f7fc-11ec-acec-cb7d14b6e628,68.8352,,,6.6703,,,,,,,ad8dfd95-7852-46e7-abfc-b3cc0bfb87ad,2022-06-29,22:37:26.43,2022-06-29T18:37:26.4384514-04:00,2022-06-29T22:37:26.4384514Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,616fca47-b025-4787-bd7d-4d97744d2602,54.36003,-102.34909,10.34687,5.18376,4.4551,-19.14876,-0.57187,1.86063,5.02255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-06-29,18:37:43.69,2,4,"Marshall, Luke",1000132324,Right,NSH_N,"Polk, Matthew",1000090854,Right,SAN_MAI,Undefined,1,Top,1,1,2,Undefined,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,88.46037,-0.966537,-1.692626,2065.22563,219.269451,1:15,5.26121,0.48323,6.49064,-17.96225,17.07233,13.01186,2.8766,0.01325,80.47986,-4.421738,0.66876,0.42601,68.23437,-34.802474,-63.964294,,,,,5.26571,5.08198,-43.468707,0.051879,-7.33367,9.58044,-0.36999,50,5.18538,3.29948,-128.5455,-2.63448,-12.19812,28.12117,-16.23886,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20220629-FraserField-1,18160bc0-f7fc-11ec-acec-cb7d14b6e628,88.47779,2.97683,,7.98051,,,,1.94178,2.97683,0.2255,ad8dfd95-7852-46e7-abfc-b3cc0bfb87ad,2022-06-29,22:37:43.69,2022-06-29T18:37:43.6945410-04:00,2022-06-29T22:37:43.6945410Z,GroundBall,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,7c29cb7b-b021-4d30-8d59-056986fd4cc4,54.0069,-129.4191,14.06059,5.25938,-2.13002,-8.11943,-0.47838,3.67842,-6.09906,180,1.9404,36.23434,,,,,,,,2.97901,-57.37994,,,,,,,,0.22832,-74.17405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2022-06-29,18:38:18.21,3,1,"Marshall, Luke",1000132324,Right,NSH_N,"Hewett, Calvin",1000134172,Right,SAN_MAI,Undefined,1,Top,2,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.31134,0.015536,-0.97993,2066.739152,210.79844,1:00,5.32132,0.49641,6.45766,-17.00182,18.35387,10.21784,3.91878,0.44766,79.86356,-3.281832,0.873368,0.427958,,,,,,,,,,,,-5.58677,9.91343,-0.43105,50,5.31442,1.78166,-128.26384,-0.37817,-9.2104,29.10084,-15.83077,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20220629-FraserField-1,2c53c730-f7fc-11ec-acec-cb7d14b6e628,88.07511,,,8.44777,,,,,,,ad8dfd95-7852-46e7-abfc-b3cc0bfb87ad,2022-06-29,22:38:18.21,2022-06-29T18:38:18.2104578-04:00,2022-06-29T22:38:18.2104578Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,864d0cb8-89d5-40ce-9462-bccb254ed341,54.03645,-129.17639,14.55042,5.3185,0.11826,-7.91539,-0.49145,2.07049,-4.6052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-06-29,18:38:30.18,3,2,"Marshall, Luke",1000132324,Right,NSH_N,"Hewett, Calvin",1000134172,Right,SAN_MAI,Undefined,1,Top,2,1,0,Undefined,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,87.24643,-1.281129,-2.02029,2034.549293,217.514484,1:15,5.29076,0.60407,6.42156,-18.6819,17.57265,12.53709,2.55537,-0.20902,79.13847,-4.87351,0.251553,0.433364,88.84319,15.155308,-3.606687,1395.453139,109.95267,22.11011,-3.22636,250.50294,250.50294,0.068556,2.585864,-7.17599,9.94064,-0.46542,50,5.19075,3.98663,-126.68369,-3.31779,-11.55347,28.12293,-16.16945,NSH_N,SAN_MAI,FraserField,NECBL,NECL,20220629-FraserField-1,337a38f0-f7fc-11ec-acec-cb7d14b6e628,86.97643,22.93559,,8.10796,,,,1.61395,2.5736,0.23126,ad8dfd95-7852-46e7-abfc-b3cc0bfb87ad,2022-06-29,22:38:30.18,2022-06-29T18:38:30.1835266-04:00,2022-06-29T22:38:30.1835266Z,LineDrive,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,cb7b4e03-b567-4f6b-acca-161c7a7c61ad,54.07528,-127.58516,14.06146,5.2888,-2.79948,-8.08472,-0.59914,4.35698,-5.77674,220.056082,1.61398,125.52143,-17.08282,3.35901,-0.57064,0.03485,0.01841,-0.00657,0.00076,2.57358,34.06604,-14.79696,0.44618,-0.01839,0.0422,-0.02565,0.00763,-0.00086,0.23127,-7.91353,6.08076,-2.10727,0.57048,-0.11173,0.01458,-0.00068,-6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
