PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-20,18:35:39.55,1,1,"Smith, Cooper",1000133459,Left,NSH_N,"McKenzie, Tyler",1000033999,Right,KEE_SWA,Undefined,1,Top,0,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,85.34935,-2.783051,1.071813,1831.925594,151.097564,11:00,6.18384,-0.36173,5.40965,-19.11202,20.11918,-10.38445,1.98129,-0.22282,77.90917,-6.374615,-0.775849,0.450803,66.28343,41.260129,145.815458,3244.209764,-95.57078,41.99877,54.46238,182.57549,76.6517,151.198341,2.949566,5.55351,11.32221,0.27399,50,5.92324,-1.8742,-123.7208,-6.60389,8.58133,25.39269,-14.6789,NSH_N,KEE_SWA,FraserField,NECBL,NECL,20220720-FraserField-1,48517be0-087c-11ed-8031-cd54cd3ef8f6,83.61171,43.51373,,7.44018,,,,1.31986,1.88763,0.15843,b5117d72-b98d-4d6c-b074-69a3b4b5c504,2022-07-20,22:35:39.55,2022-07-20T18:35:39.5585288-04:00,2022-07-20T22:35:39.5585288Z,Popup,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,3c72934d-91c8-4db6-abb0-908ded3c4009,55.08738,-124.76058,12.69635,6.18134,-6.00282,-7.33945,0.35793,-2.22558,4.29066,325.978432,1.32015,-60.46501,0.32367,1.12612,-0.23874,-0.04677,0.03412,-0.00405,-0.00013,1.8874,64.12199,-28.61495,3.89636,-1.06794,0.40476,-0.14773,0.03128,-0.00263,0.15828,41.06708,-8.44676,2.99912,-0.99358,0.38429,-0.13638,0.02959,-0.00263,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
2,2022-07-20,18:35:57.54,1,2,"Smith, Cooper",1000133459,Left,NSH_N,"McKenzie, Tyler",1000033999,Right,KEE_SWA,Undefined,1,Top,0,0,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,85.82922,-2.48672,1.539533,2018.192128,128.180468,10:15,6.0897,-0.26304,5.68046,-26.54769,11.53662,-13.19835,1.5571,0.07252,79.13712,-7.388352,-0.822319,0.444165,74.49501,43.059304,42.072161,4876.342955,71.21552,70.15723,83.83525,229.31109,169.20528,55.594653,4.265535,7.193,6.87327,0.1421,50,5.86338,-2.81849,-124.61315,-6.29416,11.36136,23.98421,-21.31773,NSH_N,KEE_SWA,FraserField,NECBL,NECL,20220720-FraserField-1,52ffb4d0-087c-11ed-8031-cd54cd3ef8f6,84.86134,71.56288,,6.69209,,,,0.86776,1.46058,-0.12799,b5117d72-b98d-4d6c-b074-69a3b4b5c504,2022-07-20,22:35:57.54,2022-07-20T18:35:57.5464200-04:00,2022-07-20T22:35:57.5464200Z,FlyBall,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,383bcec0-86f6-493c-9a26-90c7cd4f5b18,54.81915,-125.53726,11.99211,6.09007,-5.47279,-10.65887,0.25913,-3.25625,5.68068,221.829698,0.8651,59.34687,-16.4576,5.547,-2.25632,0.97512,-0.30248,0.05108,-0.00343,1.46609,74.4564,-22.1849,0.70817,0.98259,-0.63693,0.18628,-0.02619,0.00141,-0.12337,53.37536,-1.95214,-1.23758,1.13548,-0.52973,0.13915,-0.01882,0.00101,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
3,2022-07-20,18:36:16.75,1,3,"Smith, Cooper",1000133459,Left,NSH_N,"McKenzie, Tyler",1000033999,Right,KEE_SWA,Undefined,1,Top,0,0,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,86.94754,-1.946292,0.399145,2100.871919,132.803277,10:30,6.09848,-0.38097,5.70301,-23.51438,13.84103,-13.6189,2.32474,-1.14397,79.39938,-6.333997,-2.038314,0.439894,69.08663,38.793781,106.622252,4244.044893,,,,,22.24356,,,7.03859,7.97209,0.3561,50,5.92082,-0.30412,-126.18366,-5.04898,11.30165,26.66125,-19.37346,NSH_N,KEE_SWA,FraserField,NECBL,NECL,20220720-FraserField-1,5e9651f0-087c-11ed-8031-cd54cd3ef8f6,85.68524,19.29245,,7.54816,,,,0.42959,2.37501,1.25301,b5117d72-b98d-4d6c-b074-69a3b4b5c504,2022-07-20,22:36:16.75,2022-07-20T18:36:16.7586568-04:00,2022-07-20T22:36:16.7586568Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,7cb819f7-66ad-4044-a0e3-fe47ea5feb5c,54.79379,-127.19251,13.33062,6.098,-4.31591,-9.68673,0.3757,-0.73177,5.65083,,0.42879,-22.55333,4.57742,,,,,,,2.37384,63.53905,-8.80681,,,,,,,1.25439,75.6088,-8.23872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
4,2022-07-20,18:36:34.19,1,4,"Smith, Cooper",1000133459,Left,NSH_N,"McKenzie, Tyler",1000033999,Right,KEE_SWA,Undefined,1,Top,0,0,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,86.96808,-0.759831,1.092256,2079.553766,145.606884,10:45,5.71542,-0.75403,5.65019,-19.88647,17.01402,-10.92068,3.34936,-0.64524,80.20454,-4.484783,-0.858993,0.437208,,,,,,,,,,,,5.80933,9.1565,0.66849,50,5.63841,-1.94879,-126.40823,-2.30276,9.49543,23.3113,-17.20765,NSH_N,KEE_SWA,FraserField,NECBL,NECL,20220720-FraserField-1,68dcc860-087c-11ed-8031-cd54cd3ef8f6,86.21178,,,6.76354,,,,,,,b5117d72-b98d-4d6c-b074-69a3b4b5c504,2022-07-20,22:36:34.19,2022-07-20T18:36:34.1930000-04:00,2022-07-20T22:36:34.1930000Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,159814d1-5597-4bcd-b1fe-bfe5cd3a201d,54.84759,-127.29905,11.65565,5.71384,-1.64518,-8.60383,0.7499,-2.31165,4.74771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.17567,,,1.046582,,,,-2.29403,4.72239,-2.16148,70.52961,6.03801,-54.24253,-2.24904,73.5797,-3.8415,4.79224,16.64306,-14.73252,-2.23476,-54.73193,4.78359,High,High,High,,,High,High,High
5,2022-07-20,18:37:00.30,2,1,"Smith, Cooper",1000133459,Left,NSH_N,"Tomaini, Paxton",1000060915,Right,KEE_SWA,Undefined,1,Top,1,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.19171,-0.484969,1.594732,1628.028817,138.978507,10:45,5.9809,-0.50044,5.80761,-33.80159,12.94072,-10.04119,2.71292,0.14617,71.2065,-6.748852,-0.205249,0.49207,,,,,,,,,,,,5.55126,7.16717,0.37572,50,5.92094,-2.75592,-112.16312,-1.94738,7.11499,19.1285,-22.988,NSH_N,KEE_SWA,FraserField,NECBL,NECL,20220720-FraserField-1,78773a80-087c-11ed-8031-cd54cd3ef8f6,76.5998,,,5.98521,,,,,,,b5117d72-b98d-4d6c-b074-69a3b4b5c504,2022-07-20,22:37:00.30,2022-07-20T18:37:00.3010824-04:00,2022-07-20T22:37:00.3010824Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,ac192967-a6bc-4521-80ab-c89f303bbfac,54.68998,-112.96013,9.56425,5.98212,-0.98956,-11.494,0.49673,-3.05237,3.55749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-07-20,18:37:11.97,2,2,"Smith, Cooper",1000133459,Left,NSH_N,"Tomaini, Paxton",1000060915,Right,KEE_SWA,Undefined,1,Top,1,0,1,Fastball,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,86.11111,-2.808742,2.104805,1894.803874,132.566619,10:30,5.99276,-0.45108,5.56982,-24.83198,13.0402,-12.98898,1.29595,0.43345,79.68582,-7.384868,-0.213595,0.442927,90.48837,15.006269,-22.257194,1611.196032,100.27177,19.86847,-45.22719,249.31344,246.10082,-26.966762,2.386612,7.17882,7.6565,0.2787,50,5.73415,-4.06391,-124.98521,-6.96981,11.46211,22.97755,-19.94924,NSH_N,KEE_SWA,FraserField,NECBL,NECL,20220720-FraserField-1,7f6cd840-087c-11ed-8031-cd54cd3ef8f6,85.09862,20.49961,,6.42529,,,,1.86123,1.38149,-0.44485,b5117d72-b98d-4d6c-b074-69a3b4b5c504,2022-07-20,22:37:11.97,2022-07-20T18:37:11.9722248-04:00,2022-07-20T22:37:11.9722248Z,LineDrive,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,6f6c17e0-d676-4707-b958-24a43ec7a32c,54.9301,-125.88831,11.48878,5.99268,-6.18573,-9.97462,0.44728,-4.51441,5.73105,124.564911,1.86123,118.63908,-16.37636,3.38297,-0.69286,0.12865,-0.02242,0.00311,-0.00021,1.38149,34.36339,-16.30179,0.87008,-0.10403,0.01281,5E-05,9E-05,-3E-05,-0.44484,-48.55385,0.12861,0.4256,-0.16891,0.0441,-0.00876,0.00115,-7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
7,2022-07-20,18:37:53.43,3,1,"Smith, Cooper",1000133459,Left,NSH_N,"Ross, Jackson",1000027513,Right,KEE_SWA,Undefined,1,Top,1,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,1,0,,84.83352,-2.672386,1.962299,1910.29449,152.637126,11:00,5.96103,-0.39773,5.74572,-20.34596,18.34599,-8.91347,1.77425,0.68712,78.505,-6.472796,0.367174,0.447694,,,,,,,,,,,,5.07819,10.3917,0.2404,50,5.72638,-3.87112,-123.19018,-6.37209,7.88905,21.96583,-16.03042,NSH_N,KEE_SWA,FraserField,NECBL,NECL,20220720-FraserField-1,9814a490-087c-11ed-8031-cd54cd3ef8f6,84.19233,,,6.32852,,,,,,,b5117d72-b98d-4d6c-b074-69a3b4b5c504,2022-07-20,22:37:53.43,2022-07-20T18:37:53.4380000-04:00,2022-07-20T22:37:53.4380000Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,a222ad68-a234-4be7-8e27-157eb73aced3,54.75389,-124.03494,10.98291,5.95958,-5.7556,-8.01521,0.39511,-4.17451,3.94452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.57592,2.110915,0.805837,1.305078,3.54657,2.01266,-0.67228,0.37183,5.53084,1.54896,127.27829,2.63041,-0.37073,0.52385,106.96079,-7.54319,5.56823,13.75182,-12.2629,1.52248,-2.87726,1.09417,High,High,High,,,High,High,High
8,2022-07-20,18:38:24.69,3,2,"Smith, Cooper",1000133459,Left,NSH_N,"Ross, Jackson",1000027513,Right,KEE_SWA,Undefined,1,Top,2,0,1,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Double,0,0,,78.08547,-2.388022,1.216809,1552.316019,154.359216,11:15,5.91505,-0.50371,5.74886,-32.82655,12.86942,-5.53642,0.95457,0.16789,72.49291,-8.424533,0.224394,0.486531,92.25423,12.774305,-32.964569,2682.752374,88.19101,13.13116,-65.74456,195.13396,192.25642,-40.535186,1.749993,3.16969,7.56697,0.40626,50,5.69641,-2.21122,-113.4361,-5.72074,4.16651,19.03739,-22.22743,NSH_N,KEE_SWA,FraserField,NECBL,NECL,20220720-FraserField-1,aac09c70-087c-11ed-8031-cd54cd3ef8f6,77.47185,13.21804,,5.59256,,,,2.83187,1.20012,-0.14385,b5117d72-b98d-4d6c-b074-69a3b4b5c504,2022-07-20,22:38:24.69,2022-07-20T18:38:24.6982408-04:00,2022-07-20T22:38:24.6982408Z,LineDrive,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,0e085d5c-7cf9-4c92-942b-f2e17c3f9b58,54.75072,-114.2306,9.51869,5.9158,-4.7931,-11.11372,0.50217,-2.38511,2.08325,96.798491,2.83188,110.71181,-21.06806,4.13835,-0.67221,-0.15149,0.20728,-0.08304,0.01227,1.20012,29.91785,-19.91305,1.8356,-0.38221,0.1317,-0.06197,0.02104,-0.00301,-0.14384,-71.80164,-2.04684,1.50368,-0.25562,-0.2464,0.25908,-0.10256,0.01524,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
9,2022-07-20,18:39:02.77,4,1,"Smith, Cooper",1000133459,Left,NSH_N,"Pendleton, Caleb",1000052015,Right,KEE_SWA,Undefined,1,Top,2,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.03197,-0.434391,0.739811,1909.903731,151.084962,11:00,6.09364,-0.55265,5.9247,-19.91485,18.32257,-9.50804,4.03096,-0.65848,78.32023,-4.194336,-0.967706,0.445057,,,,,,,,,,,,5.05008,9.84725,0.4988,50,6.04748,-1.21525,-123.63424,-1.5098,7.88451,22.64213,-16.79987,NSH_N,KEE_SWA,FraserField,NECBL,NECL,20220720-FraserField-1,c175e790-087c-11ed-8031-cd54cd3ef8f6,84.69124,,,6.71175,,,,,,,b5117d72-b98d-4d6c-b074-69a3b4b5c504,2022-07-20,22:39:02.77,2022-07-20T18:39:02.7733256-04:00,2022-07-20T22:39:02.7733256Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,0017a1cd-4e67-475d-b347-70d2144fc93b,54.5725,-124.46882,11.32107,6.09172,-0.89057,-8.39993,0.54895,-1.50587,3.94225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-07-20,18:39:15.31,4,2,"Smith, Cooper",1000133459,Left,NSH_N,"Pendleton, Caleb",1000052015,Right,KEE_SWA,Undefined,1,Top,2,1,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,84.56648,-3.216593,1.400541,1948.532743,142.405103,10:45,5.95248,-0.44972,5.92508,-21.89395,16.77355,-12.05591,1.13933,-0.15459,78.41876,-7.294307,-0.765965,0.447553,,,,,,,,,,,,6.6176,9.77922,0.34495,50,5.68252,-2.54708,-122.82733,-7.56235,10.22083,21.81932,-17.07014,NSH_N,KEE_SWA,FraserField,NECBL,NECL,20220720-FraserField-1,c8e60c80-087c-11ed-8031-cd54cd3ef8f6,84.21891,,,6.14772,,,,,,,b5117d72-b98d-4d6c-b074-69a3b4b5c504,2022-07-20,22:39:15.31,2022-07-20T18:39:15.3161992-04:00,2022-07-20T22:39:15.3161992Z,,v3,,,,"Taylor, Charlie",1000013865,Right,NSH_N,4f8d7341-8aa4-46cc-9c32-8c010076396f,54.57523,-123.63741,10.90966,5.95152,-6.92859,-8.53507,0.44656,-2.92655,5.11041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
