PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-18,19:22:42.01,1,1,"Renner, Chase",1000113054,Right,NEW_GUL,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.87552,-2.216762,-3.177352,2246.940536,208.752807,1:00,6.22304,1.74832,6.10745,-11.62906,22.81655,11.89843,3.1998,-0.20145,81.90987,-4.498671,-1.038031,0.422414,,,,,,,,,,,,-6.96717,12.67642,-1.50974,50,6.04585,6.72606,-130.30741,-5.29676,-11.96978,27.58622,-10.39563,NEW_GUL,NSH_N,CardinesField,NECBL,NECL,20220718-CardinesField-1,863e4920-06f0-11ed-a122-c5a9efd595a2,89.23102,,,7.96565,,,,,,,2385a121-b821-4b7c-b453-fddd8a174135,2022-07-18,23:22:42.01,2022-07-18T19:22:42.0170114-04:00,2022-07-18T23:22:42.0170114Z,,v3,,,,"Scanlon, Jack",1000051202,Right,NEW_GUL,136af1ca-c4b4-4396-aed7-aced8c69ccc5,54.39175,-131.23386,13.79311,6.21787,-4.94764,-5.19782,-1.74238,7.12805,-5.98489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-07-18,19:23:06.89,1,2,"Renner, Chase",1000113054,Right,NEW_GUL,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Out,1,0,,89.66104,-3.424838,-2.455016,2078.58696,210.739668,1:00,6.30562,1.48845,6.05349,-15.2678,19.50899,10.90764,1.85622,0.12342,81.76892,-6.348182,-0.493162,0.42444,82.29913,19.880184,0.535113,2773.821108,109.83495,31.37368,6.01881,281.04324,273.82935,6.946657,3.319328,-6.34256,11.39776,-1.3033,50,6.03054,5.12112,-129.93715,-8.19708,-10.80453,28.14001,-12.75791,NEW_GUL,NSH_N,CardinesField,NECBL,NECL,20220718-CardinesField-1,95215220-06f0-11ed-a122-c5a9efd595a2,88.8051,34.67637,,7.89212,,,,1.15385,1.87406,-0.14015,2385a121-b821-4b7c-b453-fddd8a174135,2022-07-18,23:23:06.89,2022-07-18T19:23:06.8970000-04:00,2022-07-18T23:23:06.8970000Z,LineDrive,v3,,,,"Scanlon, Jack",1000051202,Right,NEW_GUL,9ac4569f-282a-48fe-9177-e891dbee2e1f,54.4475,-130.89679,14.07001,6.30266,-7.76201,-6.37895,-1.48423,5.48958,-5.40227,211.239131,1.15374,113.50892,-16.26332,3.63801,-0.68014,0.11515,-0.01879,0.00225,-0.0001,1.87407,41.04998,-12.89935,0.01722,-0.0455,0.06699,-0.02766,0.0062,-0.00059,-0.14015,1.06144,5.36249,-1.31248,0.23252,-0.02471,0.00043,0.00025,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
3,2022-07-18,19:23:37.64,2,1,"Renner, Chase",1000113054,Right,NEW_GUL,"Gustin, Jake",1000055212,Left,NSH_N,Undefined,1,Top,1,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.44753,-2.963895,-2.881822,2192.958051,208.109721,1:00,6.26545,1.60693,6.18867,-11.50835,23.28596,11.80658,2.56382,-0.07235,81.33897,-5.231222,-0.754816,0.424547,70.63567,22.661938,-167.107289,1259.699984,,,,,21.28345,,,-6.93032,13.24879,-1.39515,50,6.0354,6.0395,-129.64271,-6.95847,-11.7406,28.26593,-9.72942,NEW_GUL,NSH_N,CardinesField,NECBL,NECL,20220718-CardinesField-1,a769cd40-06f0-11ed-a122-c5a9efd595a2,88.7828,10.87004,,8.10856,,,,1.43088,2.25363,0.11078,2385a121-b821-4b7c-b453-fddd8a174135,2022-07-18,23:23:37.64,2022-07-18T19:23:37.6460674-04:00,2022-07-18T23:23:37.6460674Z,,v3,,,,"Scanlon, Jack",1000051202,Right,NEW_GUL,49138015-1ac0-4584-ab85-d6cf9f108c71,54.31142,-130.57934,14.13296,6.26063,-6.63607,-4.86471,-1.60173,6.42855,-5.8703,203.691405,1.43006,-93.14526,7.81784,,,,,,,2.25432,39.87829,-17.90402,,,,,,,0.11068,-21.3252,1.25696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
4,2022-07-18,19:23:55.00,2,2,"Renner, Chase",1000113054,Right,NEW_GUL,"Gustin, Jake",1000055212,Left,NSH_N,Undefined,1,Top,1,0,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.65142,-0.643434,-2.144408,1561.000591,231.75196,1:45,5.839,1.99481,6.77382,-30.53427,13.23827,14.99095,2.7065,1.28502,71.92832,-6.437046,0.591416,0.476181,,,,,,,,,,,,-8.50532,7.63288,-1.8596,50,5.78539,3.77806,-114.32149,-2.03542,-11.21623,21.77153,-22.10835,NEW_GUL,NSH_N,CardinesField,NECBL,NECL,20220718-CardinesField-1,b1e906f0-06f0-11ed-a122-c5a9efd595a2,79.15562,,,6.7231,,,,,,,2385a121-b821-4b7c-b453-fddd8a174135,2022-07-18,23:23:55.00,2022-07-18T19:23:55.0046594-04:00,2022-07-18T23:23:55.0046594Z,,v3,,,,"Scanlon, Jack",1000051202,Right,NEW_GUL,0b942bab-beaa-4cb6-b4cf-9225a9ac46be,53.72616,-115.02891,10.88576,5.83986,-1.31705,-11.05417,-1.98828,4.14251,-5.60811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-07-18,19:24:08.64,2,3,"Renner, Chase",1000113054,Right,NEW_GUL,"Gustin, Jake",1000055212,Left,NSH_N,Undefined,1,Top,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.69787,-3.148469,-1.36191,2149.50823,216.743994,1:15,6.20952,1.83008,5.75908,-14.4115,19.89029,13.99757,2.07406,1.72858,82.72255,-5.901461,1.144086,0.421531,,,,,,,,,,,,-7.4815,11.35257,-1.72559,50,5.93947,2.50549,-131.48807,-7.63923,-13.06339,28.56499,-12.35139,NEW_GUL,NSH_N,CardinesField,NECBL,NECL,20220718-CardinesField-1,b9f3be30-06f0-11ed-a122-c5a9efd595a2,89.4179,,,7.97532,,,,,,,2385a121-b821-4b7c-b453-fddd8a174135,2022-07-18,23:24:08.64,2022-07-18T19:24:08.6440834-04:00,2022-07-18T23:24:08.6440834Z,,v3,,,,"Scanlon, Jack",1000051202,Right,NEW_GUL,5947a9b6-6255-4a23-b982-9a11a63ad5bb,54.7408,-132.51398,14.28249,6.20586,-7.19563,-6.1757,-1.824,2.97466,-6.5317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-07-18,19:24:22.31,2,4,"Renner, Chase",1000113054,Right,NEW_GUL,"Gustin, Jake",1000055212,Left,NSH_N,Undefined,1,Top,1,1,2,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,80.4204,-1.481561,-3.485875,1702.918003,215.588642,1:15,5.73215,1.90121,6.71078,-23.97915,17.81001,11.82383,2.37659,-0.3043,73.93809,-6.048088,-1.335508,0.465268,60.5875,38.05048,-158.046216,3717.001903,,,,,17.66582,,,-7.19056,10.20682,-1.67407,50,5.62396,6.71991,-116.79791,-3.59892,-9.9719,21.19052,-18.0192,NEW_GUL,NSH_N,CardinesField,NECBL,NECL,20220718-CardinesField-1,c21ad710-06f0-11ed-a122-c5a9efd595a2,81.01233,15.40608,,6.48231,,,,1.47609,2.34305,0.32186,2385a121-b821-4b7c-b453-fddd8a174135,2022-07-18,23:24:22.31,2022-07-18T19:24:22.3182210-04:00,2022-07-18T23:24:22.3182210Z,,v3,,,,"Scanlon, Jack",1000051202,Right,NEW_GUL,351c6349-457b-4956-95e9-29dd35a5179e,53.79084,-117.48366,10.59526,5.73099,-3.01579,-9.0096,-1.89676,7.04261,-4.98595,28.051418,1.47759,-64.97379,1.85461,,,,,,,2.34691,54.58538,-27.46179,,,,,,,0.32033,-26.08774,6.25139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
7,2022-07-18,19:24:39.94,2,5,"Renner, Chase",1000113054,Right,NEW_GUL,"Gustin, Jake",1000055212,Left,NSH_N,Undefined,1,Top,1,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.3675,-3.465342,-3.098124,2154.288483,215.867034,1:15,6.24998,1.87552,5.71523,-13.72276,22.09907,15.02501,1.86942,0.23855,80.67612,-6.125054,-0.415115,0.43077,,,,,,,,,,,,-8.59272,12.6904,-1.62549,50,5.95109,6.3352,-129.23888,-8.1918,-14.3522,30.06288,-10.97761,NEW_GUL,NSH_N,CardinesField,NECBL,NECL,20220718-CardinesField-1,cc97c6d0-06f0-11ed-a122-c5a9efd595a2,87.50022,,,8.69138,,,,,,,2385a121-b821-4b7c-b453-fddd8a174135,2022-07-18,23:24:39.94,2022-07-18T19:24:39.9404418-04:00,2022-07-18T23:24:39.9404418Z,,v3,,,,"Scanlon, Jack",1000051202,Right,NEW_GUL,34c89c43-37b3-45e0-adbd-99015d0478f7,54.78404,-130.34697,15.03144,6.24557,-7.78718,-5.48881,-1.86874,6.86421,-7.1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-07-18,19:24:56.11,2,6,"Renner, Chase",1000113054,Right,NEW_GUL,"Gustin, Jake",1000055212,Left,NSH_N,Undefined,1,Top,1,1,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,73.61863,1.393402,-0.329016,2428.914424,55.45482,7:45,6.03544,1.83863,5.47937,-60.18299,-6.98477,-12.90804,2.32431,0.45509,66.86252,-9.590266,-2.632882,0.524952,57.64876,46.992307,-147.784956,5737.796019,,,,,13.40204,,,6.40524,-3.4513,-1.80064,50,6.11686,1.0899,-106.75884,0.67361,7.25425,21.5823,-36.08279,NEW_GUL,NSH_N,CardinesField,NECBL,NECL,20220718-CardinesField-1,d668bf20-06f0-11ed-a122-c5a9efd595a2,71.80164,15.92987,,6.7561,,,,1.24229,2.1544,-0.39226,2385a121-b821-4b7c-b453-fddd8a174135,2022-07-18,23:24:56.11,2022-07-18T19:24:56.1123202-04:00,2022-07-18T23:24:56.1123202Z,,v3,,,,"Scanlon, Jack",1000051202,Right,NEW_GUL,525a9d0c-5994-4be8-a05f-ec65556b38fc,55.02294,-107.76949,10.79115,6.04576,2.36328,-18.04139,-1.84373,0.7502,3.62712,31.145143,1.24353,-48.85984,0.32455,,,,,,,2.15757,61.66115,-27.13758,,,,,,,-0.39378,-30.66429,6.95385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
9,2022-07-18,19:25:15.77,2,7,"Renner, Chase",1000113054,Right,NEW_GUL,"Gustin, Jake",1000055212,Left,NSH_N,Undefined,1,Top,1,1,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.14888,-2.452075,-2.393719,2216.402328,212.231774,1:00,6.2968,1.56676,5.9721,-11.3828,22.57978,13.4691,3.07149,0.46863,82.30789,-4.699334,0.024629,0.419442,,,,,,,,,,,,-7.58292,12.64453,-1.3842,50,6.09582,4.92285,-132.06179,-5.90132,-13.24292,31.03743,-10.09143,NEW_GUL,NSH_N,CardinesField,NECBL,NECL,20220718-CardinesField-1,e1e9b160-06f0-11ed-a122-c5a9efd595a2,89.86334,,,8.841,,,,,,,2385a121-b821-4b7c-b453-fddd8a174135,2022-07-18,23:25:15.77,2022-07-18T19:25:15.7740000-04:00,2022-07-18T23:25:15.7740000Z,,v3,,,,"Scanlon, Jack",1000051202,Right,NEW_GUL,4363d701-7c9d-49b3-bd35-f8588d83ad8a,54.52593,-133.12123,15.51871,6.29138,-5.55685,-5.04572,-1.55995,5.37489,-6.62146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.58238,2.522406,1.54665,0.975757,-1.64054,2.81569,-0.47365,-1.64346,6.0338,-1.97779,73.18644,7.57813,-51.61427,-1.60364,80.08975,-3.50649,6.08938,14.78556,-13.55898,-2.09732,-57.19311,6.54524,High,High,High,,,High,High,High
10,2022-07-18,19:25:42.13,3,1,"Renner, Chase",1000113054,Right,NEW_GUL,"Blasick, Nate",1000052098,Left,NSH_N,Undefined,1,Top,2,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.49077,-2.525178,-2.91604,1676.262869,225.15619,1:30,5.83866,1.92975,6.72045,-27.29246,14.8291,13.4715,1.25163,0.38463,73.5055,-7.700667,-0.461152,0.467115,,,,,,,,,,,,-7.97835,9.01851,-1.74138,50,5.66057,5.49066,-116.78933,-5.83338,-10.94583,23.36684,-19.80118,NEW_GUL,NSH_N,CardinesField,NECBL,NECL,20220718-CardinesField-1,f1a8e990-06f0-11ed-a122-c5a9efd595a2,80.69204,,,6.98527,,,,,,,2385a121-b821-4b7c-b453-fddd8a174135,2022-07-18,23:25:42.13,2022-07-18T19:25:42.1342594-04:00,2022-07-18T23:25:42.1342594Z,,v3,,,,"Scanlon, Jack",1000051202,Right,NEW_GUL,be10fee3-0e6b-4730-a135-51bbe8c4abf1,53.77988,-117.54316,11.68342,5.83846,-5.19458,-9.90059,-1.92421,5.84378,-5.47291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
