PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-06-07,19:08:39.15,1,1,"McDaniel, Charlie",1000097860,Left,MYS_SCH,"Dooley, Ty",1000116812,Left,NSH_N,Undefined,1,Top,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.48217,-2.454118,2.321822,1806.505054,153.704634,11:00,6.29288,-1.05484,4.753,-20.24639,19.96253,-9.18343,2.27492,0.38304,77.78343,-6.215806,0.709315,0.456386,,,,,,,,,,,,5.19189,10.91863,0.83014,50,6.02924,-4.59265,-123.69607,-6.00436,8.00897,25.6802,-15.33111,MYS_SCH,NSH_N,DoddStadium,NECBL,NECL,20220607-DoddStadium-1,c487e740-e6b6-11ec-8534-6bf919e3d09f,82.58889,,,7.69874,,,,,,,d6e24005-82de-42ea-9121-79a89d6d0c55,2022-06-07,23:08:39.15,2022-06-07T19:08:39.1547674-04:00,2022-06-07T23:08:39.1547674Z,,v3,,,,"DeJohn, Jackson",1000079439,Right,MYS_SCH,2ab91521-03d3-4a9e-a704-dd085adc9624,55.74526,-124.88313,12.8401,6.29041,-5.29568,-7.66555,1.05099,-4.96287,4.00449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-06-07,19:08:52.74,1,2,"McDaniel, Charlie",1000097860,Left,MYS_SCH,"Dooley, Ty",1000116812,Left,NSH_N,Undefined,1,Top,0,0,1,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.11564,-1.050208,2.069861,1657.02548,147.553421,11:00,6.24541,-1.05522,4.90574,-24.67438,13.033,-7.62343,3.19526,0.26783,80.73321,-5.554382,0.726993,0.441962,,,,,,,,,,,,4.26752,7.01323,0.85952,50,6.12221,-4.22555,-126.49329,-3.25006,7.01922,22.13482,-20.63871,MYS_SCH,NSH_N,DoddStadium,NECBL,NECL,20220607-DoddStadium-1,cca255f0-e6b6-11ec-8534-6bf919e3d09f,85.28443,,,6.38243,,,,,,,d6e24005-82de-42ea-9121-79a89d6d0c55,2022-06-07,23:08:52.74,2022-06-07T19:08:52.7426842-04:00,2022-06-07T23:08:52.7426842Z,,v3,,,,"DeJohn, Jackson",1000079439,Right,MYS_SCH,d8341541-8128-439f-81c2-d7b4a0c33521,55.59526,-127.46864,11.06741,6.24539,-2.34064,-10.31936,1.05252,-4.53485,3.50961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-06-07,19:09:07.33,1,3,"McDaniel, Charlie",1000097860,Left,MYS_SCH,"Dooley, Ty",1000116812,Left,NSH_N,Undefined,1,Top,0,0,2,Fastball,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,87.18169,-0.72801,0.914227,1708.995465,152.520053,11:00,6.30987,-1.15491,4.78292,-25.88907,12.13989,-5.73083,3.46227,-0.76586,80.29193,-5.452842,-0.093752,0.443842,,,,,,,,,,,,3.05362,6.49618,1.06885,50,6.21489,-1.75256,-126.53973,-2.60373,4.99301,23.78316,-21.55229,MYS_SCH,NSH_N,DoddStadium,NECBL,NECL,20220607-DoddStadium-1,d54f1990-e6b6-11ec-8534-6bf919e3d09f,84.92306,,,6.88976,,,,,,,d6e24005-82de-42ea-9121-79a89d6d0c55,2022-06-07,23:09:07.33,2022-06-07T19:09:07.3360000-04:00,2022-06-07T23:09:07.3360000Z,,v3,,,,"DeJohn, Jackson",1000079439,Right,MYS_SCH,4980a8be-6a36-46fe-b361-b8322bbc46cd,55.71682,-127.60968,11.89158,6.31022,-1.63414,-10.77615,1.15275,-1.97719,2.4965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.26726,2.601249,1.590067,1.011182,-0.20906,3.30482,0.76894,-1.16865,5.70777,-3.40145,75.32317,8.80642,-49.45792,-1.05597,80.83778,-5.1946,5.79181,16.73799,-13.56528,-3.54298,-50.88949,5.35914,High,High,High,,,High,High,High
4,2022-06-07,19:09:33.19,2,1,"McDaniel, Charlie",1000097860,Left,MYS_SCH,"Rappoli, Reece",1000127204,Right,NSH_N,Undefined,1,Top,1,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.50564,-1.619784,1.587975,1771.442471,145.468012,10:45,6.15399,-1.18727,4.77591,-22.26458,16.40253,-10.49245,2.76209,-0.55589,79.68295,-5.706466,-0.256644,0.447551,,,,,,,,,,,,5.56524,8.82642,1.03808,50,5.97294,-2.99403,-125.49216,-4.36892,8.9525,23.31296,-17.97553,MYS_SCH,NSH_N,DoddStadium,NECBL,NECL,20220607-DoddStadium-1,e4bed230-e6b6-11ec-8534-6bf919e3d09f,84.21937,,,6.82269,,,,,,,d6e24005-82de-42ea-9121-79a89d6d0c55,2022-06-07,23:09:33.19,2022-06-07T19:09:33.1944218-04:00,2022-06-07T23:09:33.1944218Z,,v3,,,,"DeJohn, Jackson",1000079439,Right,MYS_SCH,70fb94fc-f6bb-4753-a1e7-462e1e973aff,55.72395,-126.55104,11.65648,6.15283,-3.55247,-8.98777,1.1833,-3.40065,4.47625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-06-07,19:09:48.88,2,2,"McDaniel, Charlie",1000097860,Left,MYS_SCH,"Rappoli, Reece",1000127204,Right,NSH_N,Undefined,1,Top,1,0,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,82.38421,-1.701273,2.681064,1517.680074,123.740386,10:00,6.16428,-1.16362,5.26615,-30.18828,11.66383,-15.6167,2.04816,0.05548,76.17452,-7.224875,-0.08913,0.465618,67.49015,26.165793,45.698397,4437.817585,67.87464,31.37524,86.56231,198.03066,156.68031,57.837572,2.938808,8.54989,6.63859,0.93036,50,5.98621,-4.95886,-119.5562,-4.59178,12.48925,21.05602,-22.47674,MYS_SCH,NSH_N,DoddStadium,NECBL,NECL,20220607-DoddStadium-1,ee2018c0-e6b6-11ec-8534-6bf919e3d09f,80.95137,31.40046,,6.20969,,,,1.7215,2.13129,-0.06978,d6e24005-82de-42ea-9121-79a89d6d0c55,2022-06-07,23:09:48.88,2022-06-07T19:09:48.8894746-04:00,2022-06-07T23:09:48.8894746Z,FlyBall,v3,,,,"DeJohn, Jackson",1000079439,Right,MYS_SCH,267fb4c4-5e7c-4a58-be05-f7af4f5acb4a,55.23566,-120.47476,10.52801,6.16513,-3.61124,-11.23837,1.15858,-5.5037,6.24463,235.357142,1.72113,62.06756,-14.76858,3.52845,-1.12363,0.46239,-0.1703,0.03635,-0.00312,2.13156,43.63751,-17.42834,0.82674,0.18579,-0.22426,0.10205,-0.0217,0.00176,-0.06983,63.58313,-2.18044,-0.20246,0.01354,0.0918,-0.05327,0.01295,-0.00117,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
6,2022-06-07,19:10:12.21,2,3,"McDaniel, Charlie",1000097860,Left,MYS_SCH,"Rappoli, Reece",1000127204,Right,NSH_N,Undefined,1,Top,1,0,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,87.50716,-0.966431,2.722092,1742.023414,165.261705,11:30,6.17842,-1.13889,4.83131,-20.45745,17.9884,-4.37386,3.55729,1.07642,79.06518,-4.784649,1.953779,0.446268,,,,,,,,,,,,2.97232,9.52162,0.87294,50,6.06594,-5.8092,-126.58452,-2.85263,4.77565,28.19643,-16.87559,MYS_SCH,NSH_N,DoddStadium,NECBL,NECL,20220607-DoddStadium-1,fbf73000-e6b6-11ec-8534-6bf919e3d09f,84.46135,,,8.44198,,,,,,,d6e24005-82de-42ea-9121-79a89d6d0c55,2022-06-07,23:10:12.21,2022-06-07T19:10:12.2124058-04:00,2022-06-07T23:10:12.2124058Z,,v3,,,,"DeJohn, Jackson",1000079439,Right,MYS_SCH,975821b1-9431-4b51-98a3-64d1dfd81780,55.66437,-127.84002,14.09822,6.17622,-2.10121,-8.43779,1.13634,-6.02184,2.38782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-06-07,19:10:29.25,2,4,"McDaniel, Charlie",1000097860,Left,MYS_SCH,"Rappoli, Reece",1000127204,Right,NSH_N,Undefined,1,Top,1,1,2,ChangeUp,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,76.3969,2.170478,-0.587421,2457.382633,336.520817,5:15,6.23883,-1.04128,4.61255,-63.25236,-13.60513,6.4976,3.03265,-1.05836,71.0928,-9.097014,0.553832,0.50713,,,,,,,,,,,,-3.32693,-6.79496,1.09535,50,6.40275,0.86927,-110.98003,1.82359,-4.19661,17.73884,-40.74528,MYS_SCH,NSH_N,DoddStadium,NECBL,NECL,20220607-DoddStadium-1,06290d00-e6b7-11ec-8534-6bf919e3d09f,74.32507,,,5.3041,,,,,,,d6e24005-82de-42ea-9121-79a89d6d0c55,2022-06-07,23:10:29.25,2022-06-07T19:10:29.2530000-04:00,2022-06-07T23:10:29.2530000Z,,v3,,,,"DeJohn, Jackson",1000079439,Right,MYS_SCH,3f4dfebd-f399-42b9-a2c3-6e68b4ecbf37,55.89342,-111.91806,8.86942,6.24935,3.97819,-20.37264,1.04351,1.09119,-2.0983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.50445,3.020905,1.98697,1.033936,-1.74374,2.50702,1.02596,-1.24169,5.89313,-0.0504,72.60138,8.6636,-52.17984,-1.20055,75.5127,-3.97877,5.99818,17.28815,-14.1783,-0.27347,-58.83056,8.24634,High,High,High,,,High,Low,Medium
8,2022-06-07,19:10:54.21,3,1,"McDaniel, Charlie",1000097860,Left,MYS_SCH,"Viera, Max",1000098712,Right,NSH_N,Undefined,1,Top,2,0,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,87.06901,-1.639822,2.376975,1771.04909,163.279223,11:30,6.21998,-1.02182,4.83116,-20.35029,17.94942,-5.03193,2.96943,0.81117,79.80506,-5.403323,1.49248,0.445419,68.26499,80.197022,136.866943,4860.821889,,,,,5.24778,,,3.13083,9.65249,0.79081,50,6.0406,-5.00793,-126.1953,-4.3443,5.06726,24.80093,-16.55156,MYS_SCH,NSH_N,DoddStadium,NECBL,NECL,20220607-DoddStadium-1,15036370-e6b7-11ec-8534-6bf919e3d09f,84.62236,34.45596,,7.26394,,,,1.65454,2.99286,-0.80962,d6e24005-82de-42ea-9121-79a89d6d0c55,2022-06-07,23:10:54.21,2022-06-07T19:10:54.2168346-04:00,2022-06-07T23:10:54.2168346Z,,v3,,,,"DeJohn, Jackson",1000079439,Right,MYS_SCH,4f1231d2-ed83-4391-9c26-7a2b1da461dc,55.66877,-127.30449,12.40046,6.21834,-3.60405,-8.27578,1.01985,-5.23456,2.53363,355.962853,1.66237,-12.73693,-7.66851,,,,,,,2.99967,98.40487,-27.30685,,,,,,,-0.81223,11.75402,2.05946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
9,2022-06-07,19:11:19.23,3,2,"McDaniel, Charlie",1000097860,Left,MYS_SCH,"Viera, Max",1000098712,Right,NSH_N,Undefined,1,Top,2,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.50662,-2.300449,1.829907,1783.54532,121.270807,10:00,6.07807,-1.30652,4.82905,-32.55183,9.67666,-13.98497,1.18449,-0.73833,76.76601,-8.169781,-0.634152,0.467707,,,,,,,,,,,,7.39807,5.66748,1.13794,50,5.82184,-3.22911,-119.7486,-6.02113,10.8912,20.12153,-23.83053,MYS_SCH,NSH_N,DoddStadium,NECBL,NECL,20220607-DoddStadium-1,23f9f470-e6b7-11ec-8534-6bf919e3d09f,80.5898,,,5.74061,,,,,,,d6e24005-82de-42ea-9121-79a89d6d0c55,2022-06-07,23:11:19.23,2022-06-07T19:11:19.2370970-04:00,2022-06-07T23:11:19.2370970Z,,v3,,,,"DeJohn, Jackson",1000079439,Right,MYS_SCH,7a8fe31a-a85f-48e9-b427-088f61052bad,55.67339,-120.69814,10.06076,6.07945,-4.89656,-11.91527,1.30245,-3.74307,5.4456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-06-07,19:11:35.44,3,3,"McDaniel, Charlie",1000097860,Left,MYS_SCH,"Viera, Max",1000098712,Right,NSH_N,Undefined,1,Top,2,1,1,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,82.50909,-1.771938,2.69913,1604.376647,134.602772,10:30,5.97036,-1.36394,5.2228,-27.8784,13.97989,-12.90253,1.97885,0.10039,76.1377,-6.888992,0.413193,0.465653,53.57404,16.726567,34.849787,5799.984106,,,,91.39441,91.2744,40.047658,1.354491,7.20473,7.82241,1.12511,50,5.78598,-5.11391,-119.69954,-4.6555,10.53406,21.42827,-20.7369,MYS_SCH,NSH_N,DoddStadium,NECBL,NECL,20220607-DoddStadium-1,2d964830-e6b7-11ec-8534-6bf919e3d09f,80.94535,8.95484,,6.37139,,,,2.88661,2.10229,-0.09821,d6e24005-82de-42ea-9121-79a89d6d0c55,2022-06-07,23:11:35.44,2022-06-07T19:11:35.4456346-04:00,2022-06-07T23:11:35.4456346Z,GroundBall,v3,,,,"DeJohn, Jackson",1000079439,Right,MYS_SCH,19d6d7e3-9090-4b60-8fd0-1b95cdbb0f8d,55.2788,-120.64083,10.71414,5.97048,-3.74457,-10.36845,1.35991,-5.57665,5.26703,265.602667,2.88661,61.75542,-11.09735,2.04743,-0.70441,0.54275,-0.38695,0.15052,-0.02397,2.10229,22.61408,-19.4811,1.49176,-0.2033,-0.07503,0.09559,-0.04051,0.00669,-0.09821,42.99885,0.91784,-0.71675,0.68055,-0.83962,0.64202,-0.25529,0.04124,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
