PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-06-21,20:01:55.89,1,1,"Gigliotti, Jake",688989,Right,NSH_N,"Bramley, Thomas",1000059975,Left,MAR_VIN,Undefined,5,Bottom,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.89334,3.53556,-3.055723,2872.556738,48.440407,7:30,5.12216,1.77198,5.72562,-50.55109,-5.01024,-7.2726,4.21153,-1.68292,71.94485,-5.732298,-4.351509,0.485704,,,,,,,,,,,,2.77103,-3.01095,-1.51234,50,5.38759,6.3856,-114.22374,5.37485,3.64862,21.70172,-36.13857,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220621-SharkTank-2,87abb460-f1be-11ec-9143-4be40018666f,77.60368,,,6.94849,,,,,,,67cfe03f-5736-4f69-b3c7-ab0afc166f5c,2022-06-22,00:01:55.89,2022-06-21T20:01:55.8980000-04:00,2022-06-22T00:01:55.8980000Z,,v3,,,,"Phinney, Jackson",1000097238,Right,NSH_N,907da5f6-38ee-47e5-8fc2-bdbdb64803e7,54.77498,-115.12738,10.85086,5.13245,6.87962,-18.06929,-1.77507,6.23368,1.82431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-06-21,20:02:08.86,1,2,"Gigliotti, Jake",688989,Right,NSH_N,"Bramley, Thomas",1000059975,Left,MAR_VIN,Undefined,5,Bottom,0,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.67522,1.386767,-2.146136,2904.36646,91.979491,9:00,4.76724,1.82058,5.77074,-43.99065,2.19504,-15.73217,2.39308,-1.48863,71.07876,-6.745575,-4.957853,0.489131,,,,,,,,,,,,7.19618,1.22736,-1.63397,50,4.85621,4.89444,-113.97944,1.34731,9.29141,24.56581,-30.58932,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220621-SharkTank-2,8f64a220-f1be-11ec-9143-4be40018666f,77.06,,,7.59646,,,,,,,67cfe03f-5736-4f69-b3c7-ab0afc166f5c,2022-06-22,00:02:08.86,2022-06-21T20:02:08.8660000-04:00,2022-06-22T00:02:08.8660000Z,,v3,,,,"Phinney, Jackson",1000097238,Right,NSH_N,9fc36a9a-b9df-4fed-94e2-5138af80bd90,54.72662,-114.99365,12.28291,4.77451,2.6102,-15.29466,-1.82812,4.51084,4.64571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-06-21,20:02:25.82,1,3,"Gigliotti, Jake",688989,Right,NSH_N,"Bramley, Thomas",1000059975,Left,MAR_VIN,Undefined,5,Bottom,0,2,0,Slider,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,77.82948,1.784905,-1.145001,2865.167445,56.28919,8:00,4.74648,2.12344,5.71979,-51.12959,-4.27229,-8.76134,2.14923,0.32659,70.85463,-7.603499,-2.712866,0.492675,81.19064,7.050927,-10.195095,937.554398,,,,112.43195,112.43195,-11.030049,1.060737,4.10988,-2.28327,-2.02217,50,4.86409,2.58764,-112.93026,1.86172,5.2497,22.65578,-35.09055,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220621-SharkTank-2,998715d0-f1be-11ec-9143-4be40018666f,76.50576,5.33485,,6.97485,,,,1.22748,2.05403,-0.32633,67cfe03f-5736-4f69-b3c7-ab0afc166f5c,2022-06-22,00:02:25.82,2022-06-21T20:02:25.8240000-04:00,2022-06-22T00:02:25.8240000Z,GroundBall,v3,,,,"Phinney, Jackson",1000097238,Right,NSH_N,0f6444c4-5378-478a-bc02-3bf58fbdc448,54.7819,-113.88555,11.32789,4.7544,3.34133,-17.54528,-2.12661,2.36629,2.62485,122.32604,1.32855,115.00027,-11.597,,,,,,,2.10845,13.9196,-15.04115,,,,,,,-0.32772,-20.90094,0.87864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2022-06-21,20:02:59.72,2,1,"Gigliotti, Jake",688989,Right,NSH_N,"Tierney, Aiden",1000098756,Right,MAR_VIN,Undefined,5,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.09701,2.540882,-1.453851,2750.056188,65.833307,8:15,5.16003,1.70391,5.3376,-58.79653,-5.99902,-17.46883,2.64649,-1.11611,67.23272,-8.176239,-4.554544,0.522972,,,,,,,,,,,,8.17398,-3.14914,-1.56015,50,5.34814,3.40674,-107.32486,2.81148,9.38247,21.32825,-35.78877,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220621-SharkTank-2,adbba980-f1be-11ec-9143-4be40018666f,72.07359,,,6.86429,,,,,,,67cfe03f-5736-4f69-b3c7-ab0afc166f5c,2022-06-22,00:02:59.72,2022-06-21T20:02:59.7230000-04:00,2022-06-22T00:02:59.7230000Z,,v3,,,,"Phinney, Jackson",1000097238,Right,NSH_N,dd2a40da-3dad-4dd6-95bc-81b1cb7d3080,55.16298,-108.34602,10.66413,5.17251,4.52498,-17.89438,-1.7125,2.95752,4.69123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-06-21,20:03:17.24,2,2,"Gigliotti, Jake",688989,Right,NSH_N,"Tierney, Aiden",1000098756,Right,MAR_VIN,Undefined,5,Bottom,1,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.06532,2.539874,-0.047559,2799.653125,80.645742,8:45,4.86524,1.8269,5.61096,-48.03758,-1.27504,-17.23091,3.23444,0.34659,70.91856,-6.291985,-3.123187,0.492176,,,,,,,,,,,,8.61934,-0.87488,-1.81187,50,5.05198,0.77704,-113.20797,3.42841,11.08059,22.48228,-33.29873,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220621-SharkTank-2,b82697e0-f1be-11ec-9143-4be40018666f,76.58326,,,7.14675,,,,,,,67cfe03f-5736-4f69-b3c7-ab0afc166f5c,2022-06-22,00:03:17.24,2022-06-21T20:03:17.2420000-04:00,2022-06-22T00:03:17.2420000Z,,v3,,,,"Phinney, Jackson",1000097238,Right,NSH_N,f51b3275-f279-4825-b63d-16288124b188,54.8893,-114.17482,11.24114,4.87375,4.86042,-16.64937,-1.83504,0.30052,5.5403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-06-21,20:03:37.09,2,3,"Gigliotti, Jake",688989,Right,NSH_N,"Tierney, Aiden",1000098756,Right,MAR_VIN,Undefined,5,Bottom,1,2,0,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,77.79199,2.407048,-0.925554,2828.982123,66.712297,8:15,4.77285,1.9535,5.6443,-50.2916,-3.5891,-11.7193,2.82889,0.11343,71.23466,-6.806473,-3.018477,0.49186,83.86071,10.989267,42.876001,3885.948174,74.44255,14.33053,80.98312,205.02061,173.98112,51.462112,2.151065,5.67886,-2.06906,-1.86728,50,4.94521,2.27034,-112.91678,3.09705,7.31359,21.0403,-34.83874,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220621-SharkTank-2,c3fd2430-f1be-11ec-9143-4be40018666f,76.63246,14.33649,,6.55733,,,,-0.12668,2.63138,0.05945,67cfe03f-5736-4f69-b3c7-ab0afc166f5c,2022-06-22,00:03:37.09,2022-06-21T20:03:37.0910000-04:00,2022-06-22T00:03:37.0910000Z,LineDrive,v3,,,,"Phinney, Jackson",1000097238,Right,NSH_N,ba2d493b-8d68-47d8-81e4-0fb72f237b0f,54.85817,-113.81842,10.52015,4.7805,4.59,-17.41937,-1.95786,1.95693,3.65679,,-0.12668,88.48199,-19.21963,3.86405,-0.79654,0.15283,-0.02662,0.00362,-0.00025,2.63138,23.44568,-11.88805,0.09388,0.07125,-0.01949,0.00516,-0.00068,3E-05,0.05945,82.15298,-4.23239,0.30537,0.03396,-0.02123,0.00521,-0.00071,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
7,2022-06-21,20:04:00.88,2,4,"Gigliotti, Jake",688989,Right,NSH_N,"Tierney, Aiden",1000098756,Right,MAR_VIN,Undefined,5,Bottom,1,2,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.12209,0.663529,-4.142793,2249.055387,231.958383,1:45,5.4151,1.78247,5.83668,-19.70737,16.79816,19.84615,4.3912,-0.42105,79.51182,-3.088133,-0.597084,0.434861,,,,,,,,,,,,-11.25548,8.70764,-1.45523,50,5.45779,8.36821,-127.57363,0.89997,-18.38822,28.37174,-17.94825,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220621-SharkTank-2,d221bf30-f1be-11ec-9143-4be40018666f,86.67694,,,8.61027,,,,,,,67cfe03f-5736-4f69-b3c7-ab0afc166f5c,2022-06-22,00:04:00.88,2022-06-21T20:04:00.8860000-04:00,2022-06-22T00:04:00.8860000Z,,v3,,,,"Phinney, Jackson",1000097238,Right,NSH_N,641996c4-9000-45f3-909d-f0ed98e12430,54.66147,-128.60614,14.18587,5.41315,1.55315,-8.97412,-1.77194,9.03739,-9.19411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-06-21,20:04:12.95,2,5,"Gigliotti, Jake",688989,Right,NSH_N,"Tierney, Aiden",1000098756,Right,MAR_VIN,Undefined,5,Bottom,1,3,1,Slider,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,76.73485,1.980755,-0.68366,2823.418767,97.462099,9:15,4.77892,2.02982,5.70693,-44.98707,3.00732,-11.1628,2.87642,0.46256,70.03559,-6.314283,-2.679546,0.498617,71.22181,-37.245174,-47.92587,,,,,5.02703,3.60079,-35.041338,0.046902,5.48571,1.39358,-1.9654,50,4.91702,1.74338,-111.36881,2.44728,6.85361,20.98029,-30.43298,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220621-SharkTank-2,d962e4e0-f1be-11ec-9143-4be40018666f,75.59404,2.97763,,6.69926,,,,1.49143,2.97763,0.02075,67cfe03f-5736-4f69-b3c7-ab0afc166f5c,2022-06-22,00:04:12.95,2022-06-21T20:04:12.9590000-04:00,2022-06-22T00:04:12.9590000Z,GroundBall,v3,,,,"Phinney, Jackson",1000097238,Right,NSH_N,59ef2de0-0c32-4572-b655-6e84efc5bb08,54.79408,-112.26831,10.49014,4.78412,3.75206,-15.21649,-2.03385,1.44954,3.42681,180,1.48967,55.95526,,,,,,,,2.97963,-63.48675,,,,,,,,0.02271,-61.98315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2022-06-21,20:04:51.79,3,1,"Gigliotti, Jake",688989,Right,NSH_N,"Bramley, Thomas",1000059975,Left,MAR_VIN,Undefined,5,Bottom,2,0,0,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.29448,1.779032,-4.452108,2164.95185,260.892656,2:45,4.89215,2.01584,6.03192,-38.93124,4.41166,18.8508,3.30091,-0.54455,73.22028,-5.445221,-1.073594,0.473839,,,,,,,,,,,,-10.85831,2.22602,-1.677,50,5.01077,8.33336,-116.31628,2.41463,-14.86729,21.9347,-29.12617,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220621-SharkTank-2,f07ff280-f1be-11ec-9143-4be40018666f,79.54699,,,7.07419,,,,,,,67cfe03f-5736-4f69-b3c7-ab0afc166f5c,2022-06-22,00:04:51.79,2022-06-21T20:04:51.7940000-04:00,2022-06-22T00:04:51.7940000Z,,v3,,,,"Phinney, Jackson",1000097238,Right,NSH_N,fbe371c0-c118-4c3b-a85c-76f26b53b33e,54.46911,-117.15603,10.96735,4.89698,3.52969,-14.56308,-2.00693,8.90254,-7.43365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-06-21,20:05:02.86,3,2,"Gigliotti, Jake",688989,Right,NSH_N,"Bramley, Thomas",1000059975,Left,MAR_VIN,Undefined,5,Bottom,2,1,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.27818,-0.427378,-3.51888,2277.100053,233.543822,1:45,5.23716,2.00199,5.94602,-20.963,15.85221,19.79942,3.09306,0.38383,79.3226,-4.397879,0.030973,0.436702,,,,,,,,,,,,-11.10816,8.60296,-1.73225,50,5.19127,6.95213,-126.55777,-1.57013,-17.94536,26.77451,-18.27584,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220621-SharkTank-2,f71595f0-f1be-11ec-9143-4be40018666f,86.31159,,,7.95558,,,,,,,67cfe03f-5736-4f69-b3c7-ab0afc166f5c,2022-06-22,00:05:02.86,2022-06-21T20:05:02.8660000-04:00,2022-06-22T00:05:02.8660000Z,,v3,,,,"Phinney, Jackson",1000097238,Right,NSH_N,f754b1ba-6c39-42d3-aa4c-d2b4ad33e475,54.55402,-127.51757,13.38726,5.23581,-0.91499,-9.13792,-1.993,7.59544,-8.97268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
