PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-01,19:06:52.13,1,1,"Gallo, Ronaldo",,Undefined,MAR_VIN,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,93.01063,-1.266508,-4.196889,2190.472975,227.789725,1:30,5.69824,0.80016,6.91556,-15.99552,15.61147,15.94064,3.20865,-1.70019,83.69219,-4.390584,-1.290091,0.404634,,,,,,,,,,,,-9.73434,9.01512,-0.54053,50,5.61243,9.25291,-134.80089,-3.35975,-17.63699,33.49232,-15.84016,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220701-SharkTank-1,7ead49b0-f992-11ec-8f64-87e735337bbb,93.15185,,,9.31844,,,,,,,edabb000-f9c2-4b6a-8919-c1df382a9eee,2022-07-01,23:06:52.13,2022-07-01T19:06:52.1350000-04:00,2022-07-01T23:06:52.1350000Z,,v3,,,,"Jimenez, Sebastian",1000069674,Right,MAR_VIN,84d11167-5bab-47cd-b3c8-116233ed6aac,53.5824,-135.68804,16.74616,5.69586,-2.94017,-7.92008,-0.79181,9.72009,-8.81849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-07-01,19:07:07.38,1,2,"Gallo, Ronaldo",,Undefined,MAR_VIN,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.7066,-1.029517,-2.475588,2173.864187,220.088197,1:15,5.78992,0.9192,6.8543,-14.1258,16.7958,13.24914,3.67317,-0.23515,84.87121,-3.794395,-0.056374,0.400223,,,,,,,,,,,,-7.74851,9.52363,-0.76506,50,5.71849,5.35923,-136.12348,-2.76897,-14.40176,32.50712,-14.47294,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220701-SharkTank-1,87b329d0-f992-11ec-8f64-87e735337bbb,94.17855,,,8.83539,,,,,,,edabb000-f9c2-4b6a-8919-c1df382a9eee,2022-07-01,23:07:07.38,2022-07-01T19:07:07.3880000-04:00,2022-07-01T23:07:07.3880000Z,,v3,,,,"Jimenez, Sebastian",1000069674,Right,MAR_VIN,b0158e38-7a9f-4ead-994f-ccefb8a9b69a,53.64503,-136.99117,16.25356,5.78725,-2.38265,-7.23647,-0.91323,5.74365,-7.20088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-07-01,19:07:23.81,1,3,"Gallo, Ronaldo",,Undefined,MAR_VIN,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.25171,-2.112187,-3.893957,2134.93999,216.2522,1:15,5.60102,0.84021,7.05814,-13.35127,18.25721,12.61946,2.5649,-1.64996,83.96994,-4.73677,-1.585839,0.404644,,,,,,,,,,,,-7.85599,10.68217,-0.60844,50,5.46838,8.64051,-133.86582,-5.21698,-14.19532,30.03465,-12.87193,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220701-SharkTank-1,91809fb0-f992-11ec-8f64-87e735337bbb,93.14956,,,8.28178,,,,,,,edabb000-f9c2-4b6a-8919-c1df382a9eee,2022-07-01,23:07:23.81,2022-07-01T19:07:23.8120000-04:00,2022-07-01T23:07:23.8120000Z,,v3,,,,"Jimenez, Sebastian",1000069674,Right,MAR_VIN,47d6bdf5-6473-41bf-bdde-839516c215ee,53.44214,-134.6359,15.01733,5.59791,-4.88695,-6.43596,-0.83465,9.00447,-7.09766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-07-01,19:07:41.14,1,4,"Gallo, Ronaldo",,Undefined,MAR_VIN,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,2,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.21478,-1.972075,-2.790818,2215.653622,232.911632,1:45,5.63496,0.92364,7.04295,-17.74749,13.43024,16.30025,2.36169,-0.25527,84.24607,-5.410306,0.196906,0.401878,,,,,,,,,,,,-9.5563,8.12662,-0.75863,50,5.50935,5.97094,-135.33028,-5.10184,-17.47676,33.35172,-17.31197,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220701-SharkTank-1,9be5e8c0-f992-11ec-8f64-87e735337bbb,93.79084,,,8.9687,,,,,,,edabb000-f9c2-4b6a-8919-c1df382a9eee,2022-07-01,23:07:41.14,2022-07-01T19:07:41.1460000-04:00,2022-07-01T23:07:41.1460000Z,,v3,,,,"Jimenez, Sebastian",1000069674,Right,MAR_VIN,b28a7533-4542-4145-a43d-322892cde741,53.45651,-136.17946,16.67586,5.63364,-4.66105,-8.65599,-0.91632,6.41592,-8.73838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-07-01,19:08:00.24,1,5,"Gallo, Ronaldo",,Undefined,MAR_VIN,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.82303,-2.112406,-4.055859,2198.378317,224.903989,1:30,5.59585,0.77458,6.9903,-14.94469,16.818,15.56954,2.42386,-1.6223,83.31557,-5.052735,-1.21175,0.40563,,,,,,,,,,,,-9.57567,9.98772,-0.52883,50,5.46008,8.92152,-134.47675,-5.2926,-17.20183,34.32819,-14.23206,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220701-SharkTank-1,a74b3cb0-f992-11ec-8f64-87e735337bbb,92.92317,,,9.50746,,,,,,,edabb000-f9c2-4b6a-8919-c1df382a9eee,2022-07-01,23:08:00.24,2022-07-01T19:08:00.2400000-04:00,2022-07-01T23:08:00.2400000Z,,v3,,,,"Jimenez, Sebastian",1000069674,Right,MAR_VIN,4755aa46-474a-44fc-9454-6160c66a35e8,53.50751,-135.36915,17.1641,5.59286,-4.92261,-7.11603,-0.76656,9.3687,-8.60092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-07-01,19:08:18.51,1,6,"Gallo, Ronaldo",,Undefined,MAR_VIN,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,3,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,92.56017,-1.572959,-2.489823,2190.431218,221.44494,1:30,5.71869,0.83614,6.96544,-15.66135,15.81261,13.03713,2.98083,-0.34405,84.16033,-4.617816,-0.103951,0.403782,73.12847,-47.158564,-77.133562,,,,,3.33966,1.86979,-43.946721,0.03886,-7.70713,9.21997,-0.68584,50,5.61553,5.36163,-134.5099,-4.06601,-14.02374,31.0369,-15.39754,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220701-SharkTank-1,b219a7d0-f992-11ec-8f64-87e735337bbb,93.34849,3.06869,,8.39984,,,,1.77081,3.06869,0.45663,edabb000-f9c2-4b6a-8919-c1df382a9eee,2022-07-01,23:08:18.51,2022-07-01T19:08:18.5140000-04:00,2022-07-01T23:08:18.5140000Z,GroundBall,v3,,,,"Jimenez, Sebastian",1000069674,Right,MAR_VIN,24ea838b-870c-4764-8271-a6023aaffee8,53.5355,-135.32322,15.51845,5.71679,-3.66252,-7.69877,-0.83115,5.72913,-7.01187,,1.77039,16.30718,,,,,,,,3.07072,-78.96846,,,,,,,,0.45846,-71.39303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
7,2022-07-01,19:08:52.65,1,7,"Gallo, Ronaldo",,Undefined,MAR_VIN,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,93.30383,-1.231643,-3.954641,2098.643348,226.919919,1:30,5.68179,0.8172,7.14501,-15.06391,15.88603,15.83804,3.30697,-1.45412,84.38789,-4.185581,-1.052522,0.400407,,,,,,,,,,,,-9.63284,9.19339,-0.58781,50,5.60394,8.75212,-135.39069,-3.24013,-17.69581,32.40484,-15.28551,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220701-SharkTank-1,c682e010-f992-11ec-8f64-87e735337bbb,94.13537,,,8.91594,,,,,,,edabb000-f9c2-4b6a-8919-c1df382a9eee,2022-07-01,23:08:52.65,2022-07-01T19:08:52.6550000-04:00,2022-07-01T23:08:52.6550000Z,,v3,,,,"Jimenez, Sebastian",1000069674,Right,MAR_VIN,ec3fd5f7-20e4-40de-9b5b-2840692ef56e,53.35406,-136.19109,16.20242,5.67931,-2.86257,-7.64275,-0.80939,9.18921,-8.84791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-07-01,19:09:28.50,2,1,"Gallo, Ronaldo",,Undefined,MAR_VIN,"Penney, Jack",1000112975,Left,NSH_N,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,91.9086,-2.043723,-2.280489,2049.573635,224.378701,1:30,5.73469,0.87429,7.06353,-19.1819,12.65575,11.33969,2.27811,-0.25266,83.63359,-5.734473,-0.200174,0.406108,,,,,,,,,,,,-6.77689,7.71508,-0.74013,50,5.6052,4.90676,-133.55998,-5.25247,-12.14283,30.92394,-18.35022,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220701-SharkTank-1,dbd6ed80-f992-11ec-8f64-87e735337bbb,92.81373,,,8.27501,,,,,,,edabb000-f9c2-4b6a-8919-c1df382a9eee,2022-07-01,23:09:28.50,2022-07-01T19:09:28.5020000-04:00,2022-07-01T23:09:28.5020000Z,,v3,,,,"Jimenez, Sebastian",1000069674,Right,MAR_VIN,3ec0f15b-1f44-4df9-b79f-ca0ea8d1af43,53.4374,-134.3535,15.46197,5.73394,-4.78159,-9.17511,-0.87004,5.21835,-6.07142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-07-01,19:10:03.14,2,2,"Gallo, Ronaldo",,Undefined,MAR_VIN,"Penney, Jack",1000112975,Left,NSH_N,Undefined,1,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.45094,2.226981,3.256335,2580.855719,63.426207,8:00,5.84577,1.25066,6.15355,-60.68873,-10.20607,-23.84793,2.85036,2.27526,67.81671,-8.966566,-1.046121,0.511379,,,,,,,,,,,,13.15678,-5.25886,-1.48751,50,5.98583,-5.28914,-108.00617,2.372,15.36116,20.84644,-38.31401,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220701-SharkTank-1,f0832230-f992-11ec-8f64-87e735337bbb,73.70748,,,6.63422,,,,,,,edabb000-f9c2-4b6a-8919-c1df382a9eee,2022-07-01,23:10:03.14,2022-07-01T19:10:03.1450000-04:00,2022-07-01T23:10:03.1450000Z,,v3,,,,"Jimenez, Sebastian",1000069674,Right,MAR_VIN,dad3adfb-d379-4b53-aaae-b9d35f60fb7b,54.35107,-108.84274,10.42322,5.85979,3.90954,-19.15701,-1.26289,-5.90558,7.68058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-07-01,19:10:40.47,2,3,"Gallo, Ronaldo",,Undefined,MAR_VIN,"Penney, Jack",1000112975,Left,NSH_N,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,92.0354,-1.055456,-2.571324,2231.688343,218.283099,1:15,5.78667,1.2191,7.00484,-15.45343,16.38355,12.08233,3.5383,-0.11318,83.4852,-4.073118,-0.359107,0.406104,,,,,,,,,,,,-7.16012,9.3567,-1.06458,50,5.71621,5.53851,-133.71426,-2.80814,-12.85951,30.98766,-15.36954,MAR_VIN,NSH_N,SharkTank,NECBL,NECL,20220701-SharkTank-1,06c84660-f993-11ec-8f64-87e735337bbb,92.81472,,,8.5502,,,,,,,edabb000-f9c2-4b6a-8919-c1df382a9eee,2022-07-01,23:10:40.47,2022-07-01T19:10:40.4780000-04:00,2022-07-01T23:10:40.4780000Z,,v3,,,,"Jimenez, Sebastian",1000069674,Right,MAR_VIN,9db692c0-93ab-4fac-a2ac-299bd62a5673,53.49375,-134.52148,15.49383,5.78414,-2.40777,-7.68477,-1.21322,5.8735,-6.42976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
