PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-17,18:45:57.81,1,1,"Jeffries, Graham",1000132323,Right,NSH_N,"Gonzalez, Dorian",1000090870,Left,MAR_VIN,Undefined,1,Top,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.61667,-0.434599,-2.489755,2326.607508,241.599672,2:00,5.75028,2.24113,6.60078,-25.92249,11.88434,19.3571,3.19156,1.57195,76.87026,-5.387523,1.030135,0.442544,,,,,,,,,,,,-10.89138,6.80567,-2.07784,50,5.71002,4.64898,-124.20405,-1.64815,-16.66416,29.64004,-21.76116,NSH_N,MAR_VIN,FraserField,NECBL,NECL,20220717-FraserField-2,399e8c20-0622-11ed-b610-bd073d4e516d,85.17216,,,8.74641,,,,,,,c51e5045-5304-4b2f-b2c9-63f719fc0ac5,2022-07-17,22:45:57.81,2022-07-17T18:45:57.8118852-04:00,2022-07-17T22:45:57.8118852Z,,v3,,,,"Wirtanen, Robert",1000135367,Right,NSH_N,61306b5e-310c-4e99-9f74-ad5d866a6af6,53.89341,-125.12972,14.82002,5.75088,-0.96854,-10.88058,-2.23115,5.16941,-8.33208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-07-17,18:46:12.19,1,2,"Jeffries, Graham",1000132323,Right,NSH_N,"Gonzalez, Dorian",1000090870,Left,MAR_VIN,Undefined,1,Top,0,1,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,87.2514,-2.001221,-3.27273,2389.312772,226.328621,1:30,5.74333,2.10239,6.59941,-19.11001,16.88316,16.40749,2.31374,0.46822,79.36271,-5.671942,-0.292905,0.431799,70.94427,46.811717,-76.242676,4641.200169,,,,,77.06668,,,-9.6154,9.83949,-1.88532,50,5.59845,6.62669,-126.6041,-4.91413,-15.50423,27.42736,-16.30848,NSH_N,MAR_VIN,FraserField,NECBL,NECL,20220717-FraserField-2,422f1530-0622-11ed-b610-bd073d4e516d,87.29162,66.98402,,7.88869,,,,0.10964,2.08819,-0.06568,c51e5045-5304-4b2f-b2c9-63f719fc0ac5,2022-07-17,22:46:12.19,2022-07-17T18:46:12.1993924-04:00,2022-07-17T22:46:12.1993924Z,,v3,,,,"Wirtanen, Robert",1000135367,Right,NSH_N,5c35547b-3d39-4a70-ba89-b256fd4cc9c9,53.89837,-127.44584,13.71368,5.74158,-4.41363,-8.15424,-2.096,7.10251,-7.75211,139.341609,0.10964,16.93505,-15.49436,4.86305,-1.31642,0.27867,-0.04052,-0.00113,0.00134,2.08819,75.86479,-23.23927,2.6078,-0.4393,0.05437,0.0031,-0.00406,0.00081,-0.06568,-69.1696,9.81116,-0.87608,-0.08594,0.11365,-0.05353,0.01811,-0.00278,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
3,2022-07-17,18:46:29.47,1,3,"Jeffries, Graham",1000132323,Right,NSH_N,"Gonzalez, Dorian",1000090870,Left,MAR_VIN,Undefined,1,Top,0,1,1,Fastball,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,86.835,-0.846126,-4.116855,2387.213714,244.458,2:15,5.59215,2.25868,6.86712,-25.14127,10.97032,20.331,2.7238,0.1942,78.68373,-5.646621,-0.409137,0.432509,88.40951,23.481203,-3.82516,2552.715952,109.18575,40.24373,-13.35742,310.18901,302.18102,-11.579984,3.74199,-12.07528,6.45536,-2.00309,50,5.52915,8.33611,-125.98187,-2.52592,-19.20101,28.1273,-21.90937,NSH_N,MAR_VIN,FraserField,NECBL,NECL,20220717-FraserField-2,4c8a7330-0622-11ed-b610-bd073d4e516d,87.14842,47.3531,,8.15128,,,,1.40108,2.71969,-0.17592,c51e5045-5304-4b2f-b2c9-63f719fc0ac5,2022-07-17,22:46:29.47,2022-07-17T18:46:29.4756548-04:00,2022-07-17T22:46:29.4756548Z,LineDrive,v3,,,,"Wirtanen, Robert",1000135367,Right,NSH_N,58f4b22b-c0e8-4b50-85f8-4222d94baef4,53.63101,-126.78995,14.06365,5.59268,-1.89648,-10.95469,-2.25051,8.88774,-9.60051,140.456751,1.40053,118.68297,-19.59822,4.76706,-1.19055,0.33202,-0.0841,0.01354,-0.00092,2.72051,51.63867,-15.43701,-0.11817,0.51827,-0.27483,0.0834,-0.01288,0.00077,-0.17599,-7.92992,-6.13314,2.23848,-0.64369,0.15692,-0.03146,0.00424,-0.00026,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2022-07-17,18:47:08.74,2,1,"Jeffries, Graham",1000132323,Right,NSH_N,"Crossen, Danny",1000133487,Right,MAR_VIN,Undefined,1,Top,1,0,0,Fastball,Four-Seam,HitByPitch,Undefined,Undefined,Undefined,0,0,,87.5299,-1.062307,-2.042771,2361.676815,222.740781,1:30,5.80463,2.01961,6.62792,-17.55985,18.43501,15.82115,3.36792,1.46686,78.7862,-4.482069,0.835308,0.431809,,,,,,,,,,,,-9.08536,10.46461,-1.88756,50,5.72539,3.94956,-127.09135,-2.77692,-14.58918,30.47201,-15.37013,NSH_N,MAR_VIN,FraserField,NECBL,NECL,20220717-FraserField-2,63daece0-0622-11ed-b610-bd073d4e516d,87.28961,,,8.7437,,,,,,,c51e5045-5304-4b2f-b2c9-63f719fc0ac5,2022-07-17,22:47:08.74,2022-07-17T18:47:08.7427268-04:00,2022-07-17T22:47:08.7427268Z,,v3,,,,"Wirtanen, Robert",1000135367,Right,NSH_N,be6f1d14-6f8d-46ed-934b-cf230216991f,53.86969,-128.0158,15.23601,5.80256,-2.31062,-7.68507,-2.01409,4.39216,-7.29459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2022-07-17,18:47:45.18,3,1,"Jeffries, Graham",1000132323,Right,NSH_N,"Franco, Marcus",1000090885,Right,MAR_VIN,Undefined,1,Top,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.10352,-3.763121,-3.1306,2441.061363,235.760111,1:45,5.67772,1.70265,6.82388,-22.6984,14.57954,19.30296,0.34341,0.45267,77.49379,-8.113036,0.394719,0.439438,,,,,,,,,,,,-11.52402,9.47158,-1.50833,50,5.42678,6.15915,-124.70106,-8.77915,-17.7151,30.62813,-17.61405,NSH_N,MAR_VIN,FraserField,NECBL,NECL,20220717-FraserField-2,799695c0-0622-11ed-b610-bd073d4e516d,85.77424,,,8.60973,,,,,,,c51e5045-5304-4b2f-b2c9-63f719fc0ac5,2022-07-17,22:47:45.18,2022-07-17T18:47:45.1870916-04:00,2022-07-17T22:47:45.1870916Z,,v3,,,,"Wirtanen, Robert",1000135367,Right,NSH_N,296126fe-d83e-4f3e-a4f0-0f6481b1c943,53.67505,-125.60046,15.31407,5.67698,-8.26192,-8.80702,-1.69683,6.67936,-8.85755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-07-17,18:48:03.51,3,2,"Jeffries, Graham",1000132323,Right,NSH_N,"Franco, Marcus",1000090885,Right,MAR_VIN,Undefined,1,Top,1,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,67.94854,6.322718,1.222222,2068.889777,41.545059,7:30,5.91082,2.06408,6.03849,-72.39925,-10.99646,-11.61516,5.75699,2.22798,61.32977,-7.030304,-0.861525,0.563982,,,,,,,,,,,,6.2437,-6.76804,-2.15364,50,6.36837,-1.70226,-98.12773,8.85297,6.01697,17.21597,-38.6963,NSH_N,MAR_VIN,FraserField,NECBL,NECL,20220717-FraserField-2,84a14690-0622-11ed-b610-bd073d4e516d,66.83266,,,6.61877,,,,,,,c51e5045-5304-4b2f-b2c9-63f719fc0ac5,2022-07-17,22:48:03.51,2022-07-17T18:48:03.5136196-04:00,2022-07-17T22:48:03.5136196Z,,v3,,,,"Wirtanen, Robert",1000135367,Right,NSH_N,d49ffe02-5a7c-49c2-ae25-8db39943f738,54.46139,-98.90736,8.60799,5.92779,10.60534,-19.34815,-2.07038,-1.97474,3.00848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-07-17,18:48:24.02,3,3,"Jeffries, Graham",1000132323,Right,NSH_N,"Franco, Marcus",1000090885,Right,MAR_VIN,Undefined,1,Top,1,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.41744,-1.92292,-4.434635,2384.940035,214.094395,1:15,5.70715,1.81897,6.7213,-20.97942,16.58269,10.34571,2.19541,-1.38019,77.56272,-5.948815,-2.556444,0.441109,,,,,,,,,,,,-6.7787,9.71741,-1.52889,50,5.57123,9.21701,-123.74149,-4.67885,-10.42342,26.59908,-17.2319,NSH_N,MAR_VIN,FraserField,NECBL,NECL,20220717-FraserField-2,90c49350-0622-11ed-b610-bd073d4e516d,85.44918,,,7.85472,,,,,,,c51e5045-5304-4b2f-b2c9-63f719fc0ac5,2022-07-17,22:48:24.02,2022-07-17T18:48:24.0261828-04:00,2022-07-17T22:48:24.0261828Z,,v3,,,,"Wirtanen, Robert",1000135367,Right,NSH_N,d313d379-801f-4932-b756-0985a2076ec1,53.77439,-124.55017,13.29954,5.70552,-4.15495,-8.61595,-1.81394,9.53391,-5.21171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-07-17,18:48:41.66,3,4,"Jeffries, Graham",1000132323,Right,NSH_N,"Franco, Marcus",1000090885,Right,MAR_VIN,Undefined,1,Top,1,2,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,2,0,,72.53051,0.934188,-3.469541,1772.151566,249.366898,2:15,5.46967,2.21053,6.88395,-45.81014,5.93225,11.00772,2.50498,-0.03729,65.97395,-7.712242,-1.459772,0.51772,71.61029,12.582628,15.991406,1687.821564,104.04734,6.64585,35.69525,138.42811,137.39709,19.761085,1.516707,-6.94406,3.38079,-1.99432,50,5.51292,6.05319,-105.27301,0.64093,-7.69815,19.8943,-28.42612,NSH_N,MAR_VIN,FraserField,NECBL,NECL,20220717-FraserField-2,9b50ec60-0622-11ed-b610-bd073d4e516d,72.80473,10.19579,,6.55656,,,,0.99598,2.459,0.03488,c51e5045-5304-4b2f-b2c9-63f719fc0ac5,2022-07-17,22:48:41.66,2022-07-17T18:48:41.6622276-04:00,2022-07-17T22:48:41.6622276Z,GroundBall,v3,,,,"Wirtanen, Robert",1000135367,Right,NSH_N,929d9de0-2629-4546-aa17-84eb18bba637,53.61319,-105.95363,9.94715,5.47436,1.61343,-14.21306,-2.20592,6.31656,-3.84908,259.795989,0.99598,98.53911,-11.1898,2.06641,-0.39094,0.06859,-0.01301,0.00205,-0.00017,2.459,22.88012,-17.7147,1.33386,-0.26461,0.05181,-0.00845,0.00146,-0.00015,0.03488,28.23964,2.1954,-0.41182,0.07755,-0.01403,0.00259,-0.0004,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
9,2022-07-17,18:51:10.61,1,1,"Weaver, Jacob",1000114237,Right,MAR_VIN,"McElroy, Jake",1000119818,Right,NSH_N,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.39156,-3.164134,-3.001419,2157.11627,220.054579,1:15,6.25238,1.27453,6.46579,-21.68233,13.32288,10.28323,1.53248,-0.62769,81.28488,-7.248142,-1.137325,0.425831,,,,,,,,,,,,-6.22796,8.17457,-1.06716,50,6.01897,6.33719,-128.2438,-7.71761,-10.39842,25.88552,-18.52549,NSH_N,MAR_VIN,FraserField,NECBL,NECL,20220717-FraserField-2,f40ada00-0622-11ed-b610-bd073d4e516d,88.51494,,,7.10668,,,,,,,c51e5045-5304-4b2f-b2c9-63f719fc0ac5,2022-07-17,22:51:10.61,2022-07-17T18:51:10.6115780-04:00,2022-07-17T22:51:10.6115780Z,,v3,,,,"Maloney, Matthew",1000078039,Right,MAR_VIN,95214bac-5d6d-47d3-be89-95f2dd0053e8,54.03298,-129.05527,12.94276,6.2518,-7.13686,-9.26274,-1.27093,6.66316,-5.19921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-07-17,18:51:22.98,1,2,"Weaver, Jacob",1000114237,Right,MAR_VIN,"McElroy, Jake",1000119818,Right,NSH_N,Undefined,1,Bottom,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.02578,0.495942,-1.572354,2280.328211,50.232577,7:45,6.17659,1.29561,5.76684,-57.57854,-7.70697,-11.0839,1.84011,-1.09172,69.36512,-9.993971,-3.56093,0.508274,,,,,,,,,,,,5.22981,-3.65626,-1.15866,50,6.18251,3.38592,-109.03243,-0.85239,6.2794,19.63287,-36.56411,NSH_N,MAR_VIN,FraserField,NECBL,NECL,20220717-FraserField-2,fb77caa0-0622-11ed-b610-bd073d4e516d,74.15773,,,5.66067,,,,,,,c51e5045-5304-4b2f-b2c9-63f719fc0ac5,2022-07-17,22:51:22.98,2022-07-17T18:51:22.9878468-04:00,2022-07-17T22:51:22.9878468Z,,v3,,,,"Maloney, Matthew",1000078039,Right,MAR_VIN,cdf9357d-37e4-4e9c-a113-e7429ecd44a7,54.73436,-109.88161,9.81643,6.18518,0.72913,-18.28206,-1.29924,3.11431,3.1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
