PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-06-08,18:31:51.68,1,1,"Cinnella, Joe",1000056275,Left,OCE_STA6,"McElroy, Jake",1000119818,Right,NSH_N,Undefined,1,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.1159,-0.232048,4.005532,2347.263891,118.285519,10:00,5.2397,-2.08368,5.90138,-25.93718,10.10784,-16.66119,2.86232,0.25254,80.51669,-5.070627,1.023201,0.43211,,,,,,,,,,,,9.57524,5.58961,1.77032,50,5.20616,-8.23945,-127.75472,-1.37445,15.84647,25.98383,-22.92355,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220608-OldMountain-1,cb324b20-e77a-11ec-b0b3-2bcd70790314,87.22886,,,7.59921,,,,,,,b4b44756-f7d1-4264-aba9-eddb0faf47f1,2022-06-08,22:31:51.68,2022-06-08T18:31:51.6870624-04:00,2022-06-08T22:31:51.6870624Z,,v3,,,,"Malone, Matt",1000118232,Right,OCE_STA6,7729e412-ed1c-4c9e-bc97-32570d15be07,54.59991,-128.68689,12.99192,5.24072,-0.55207,-11.46178,2.07611,-8.80794,7.92324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2022-06-08,18:32:04.83,1,2,"Cinnella, Joe",1000056275,Left,OCE_STA6,"McElroy, Jake",1000119818,Right,NSH_N,Undefined,1,Top,0,0,1,Fastball,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,87.40022,-1.053052,3.703075,2344.511737,114.917613,9:45,5.0763,-2.00245,5.97185,-27.69911,8.80327,-16.47603,1.78957,0.06259,80.07626,-6.205997,0.746886,0.434843,91.50361,-16.743378,1.757982,,,,,5.89954,5.83625,0.363782,0.043143,9.48745,5.15551,1.71798,50,4.97727,-7.53512,-126.78363,-3.24209,15.46447,25.57413,-23.7706,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220608-OldMountain-1,d30e9f60-e77a-11ec-b0b3-2bcd70790314,86.68064,1.67026,,7.32396,,,,0.35004,1.67026,-0.13286,b4b44756-f7d1-4264-aba9-eddb0faf47f1,2022-06-08,22:32:04.83,2022-06-08T18:32:04.8371168-04:00,2022-06-08T22:32:04.8371168Z,GroundBall,v3,,,,"Malone, Matt",1000118232,Right,OCE_STA6,c17f88f4-c436-4e5e-8abe-7e6b6044f4d6,54.53076,-127.69428,12.78706,5.07764,-2.39566,-11.8853,1.9961,-8.08578,7.73223,180,0.34885,128.62631,,,,,,,,1.67062,-38.71414,,,,,,,,-0.1329,3.94782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
3,2022-06-08,18:32:50.05,2,1,"Cinnella, Joe",1000056275,Left,OCE_STA6,"O'Brien, Brady",1000132331,Right,NSH_N,Undefined,1,Top,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.10238,0.513877,4.13606,2283.409877,131.342477,10:30,5.2962,-1.80825,5.63523,-21.37312,15.25812,-15.95654,3.99583,0.72773,79.91673,-3.508459,1.296622,0.435609,,,,,,,,,,,,9.18186,7.92256,1.46578,50,5.32651,-8.51175,-127.55931,0.46402,15.07752,27.06323,-19.16441,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220608-OldMountain-1,edfc3d00-e77a-11ec-b0b3-2bcd70790314,86.52805,,,8.18565,,,,,,,b4b44756-f7d1-4264-aba9-eddb0faf47f1,2022-06-08,22:32:50.05,2022-06-08T18:32:50.0517344-04:00,2022-06-08T22:32:50.0517344Z,,v3,,,,"Malone, Matt",1000118232,Right,OCE_STA6,54d0ad7d-1603-455c-9309-afb9e680ae5e,54.86386,-128.58709,13.53162,5.29507,1.19182,-9.5822,1.7999,-9.08435,7.53876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-06-08,18:33:07.01,2,2,"Cinnella, Joe",1000056275,Left,OCE_STA6,"O'Brien, Brady",1000132331,Right,NSH_N,Undefined,1,Top,0,1,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,87.42746,-0.709244,3.186734,2305.829936,119.414554,10:00,5.18033,-1.85591,5.93614,-25.48096,11.08934,-17.58477,2.39785,-0.36174,79.85256,-5.47341,0.03201,0.435247,63.15712,50.198345,113.115478,4558.737696,,,,,42.8233,,,9.90953,6.23811,1.61123,50,5.10924,-6.33852,-126.86115,-2.39304,16.13357,26.18581,-22.01785,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220608-OldMountain-1,f81efed0-e77a-11ec-b0b3-2bcd70790314,86.60014,41.94356,,7.5749,,,,0.17087,2.3532,0.43389,b4b44756-f7d1-4264-aba9-eddb0faf47f1,2022-06-08,22:33:07.01,2022-06-08T18:33:07.0120416-04:00,2022-06-08T22:33:07.0120416Z,,v3,,,,"Malone, Matt",1000118232,Right,OCE_STA6,81bc3ebd-6e62-4b73-869f-a571d58d0cdd,54.56591,-127.80014,13.0929,5.18089,-1.60351,-11.00892,1.84889,-6.91705,8.06679,325.427978,0.17087,-23.27849,-2.56896,1.1821,-0.3419,0.08655,-0.02099,0.00451,-0.00058,2.3532,71.16463,-27.82915,3.55429,-0.77639,0.15754,-0.03408,0.00654,-0.00076,0.43389,54.53511,-7.48849,1.60087,-0.32578,0.06764,-0.01595,0.00354,-0.0006,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
5,2022-06-08,18:33:45.91,2,3,"Cinnella, Joe",1000056275,Left,OCE_STA6,"O'Brien, Brady",1000132331,Right,NSH_N,Undefined,1,Top,0,1,1,Fastball,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,88.44193,-1.093472,3.132987,2324.248005,119.627323,10:00,5.06032,-2.17966,5.78397,-24.11682,11.98135,-18.93832,2.03156,-0.83998,80.45029,-5.605474,-0.255459,0.432428,94.46025,13.520551,15.91875,3092.819969,103.24406,21.72919,37.95558,283.63774,262.39,26.072678,2.914586,10.5439,6.78587,1.93246,50,4.95559,-6.20567,-128.23785,-3.24583,17.46811,27.78567,-20.93185,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220608-OldMountain-1,0f4cfc60-e77b-11ec-b0b3-2bcd70790314,87.16458,24.20943,,7.99164,,,,0.15051,1.9691,0.89352,b4b44756-f7d1-4264-aba9-eddb0faf47f1,2022-06-08,22:33:45.91,2022-06-08T18:33:45.9187680-04:00,2022-06-08T22:33:45.9187680Z,LineDrive,v3,,,,"Malone, Matt",1000118232,Right,OCE_STA6,6f51badd-c15d-4fb3-af72-ce8935a2ba04,54.71729,-129.25592,13.89284,5.06047,-2.47888,-10.46593,2.17156,-6.8457,8.73406,229.96748,0.15055,129.53523,-22.52761,4.38745,-0.79199,0.08978,0.00224,-0.00283,0.00034,1.96907,32.39088,-11.91222,-0.05379,0.11036,0.0037,-0.01187,0.00382,-0.00041,0.89353,36.94346,5.27543,-2.38186,0.73372,-0.17261,0.03113,-0.00365,0.0002,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
6,2022-06-08,18:34:21.45,3,1,"Cinnella, Joe",1000056275,Left,OCE_STA6,"Viera, Max",1000098712,Right,NSH_N,Undefined,1,Top,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.06705,-1.745949,4.364472,1861.446716,117.521218,10:00,5.01826,-1.96176,6.04777,-29.26415,11.42253,-19.24013,0.95797,0.4834,75.62192,-7.215808,0.910253,0.45909,,,,,,,,,,,,11.09808,6.82441,1.63095,50,4.86627,-8.41382,-120.26418,-4.56268,16.15665,24.62783,-22.23901,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220608-OldMountain-1,247df170-e77b-11ec-b0b3-2bcd70790314,82.10256,,,7.44512,,,,,,,b4b44756-f7d1-4264-aba9-eddb0faf47f1,2022-06-08,22:34:21.45,2022-06-08T18:34:21.4549472-04:00,2022-06-08T22:34:21.4549472Z,,v3,,,,"Malone, Matt",1000118232,Right,OCE_STA6,17b8242f-2e49-4d6e-86fd-e6cd3c34bf1c,54.45235,-121.1725,12.31391,5.01943,-3.74246,-11.1195,1.95226,-9.00971,8.07833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-06-08,18:34:39.88,3,2,"Cinnella, Joe",1000056275,Left,OCE_STA6,"Viera, Max",1000098712,Right,NSH_N,Undefined,1,Top,1,1,0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,87.66802,0.235786,3.913974,2401.035971,121.361709,10:00,5.02321,-1.97791,5.89677,-25.93706,10.8376,-15.69162,3.08122,0.35402,79.2969,-4.629957,1.105754,0.436461,56.51556,40.264016,164.19882,3272.4858,,,,,34.98959,,,9.21843,5.84351,1.67138,50,5.02746,-8.03077,-126.99465,-0.31493,14.91354,28.28077,-22.7204,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220608-OldMountain-1,2f76ef00-e77b-11ec-b0b3-2bcd70790314,86.35917,24.73916,,8.37111,,,,0.57003,3.0433,-0.33971,b4b44756-f7d1-4264-aba9-eddb0faf47f1,2022-06-08,22:34:39.88,2022-06-08T18:34:39.8850016-04:00,2022-06-08T22:34:39.8850016Z,,v3,,,,"Malone, Matt",1000118232,Right,OCE_STA6,c19a408e-0b51-4971-99c8-fd005694f9c2,54.6039,-128.01579,14.14039,5.02402,0.50545,-11.3602,1.97108,-8.56926,7.45677,16.942163,0.57003,-60.86064,4.88556,-0.51857,0.02152,0.00551,0.0144,-0.00755,0.00013,3.0433,53.57228,-30.69085,4.63872,-0.99494,0.24704,-0.11976,0.05685,-0.01073,-0.33971,17.22318,1.75551,-2.56396,0.88036,-0.26503,0.08286,-0.03306,0.00849,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
8,2022-06-08,18:35:04.28,3,3,"Cinnella, Joe",1000056275,Left,OCE_STA6,"Viera, Max",1000098712,Right,NSH_N,Undefined,1,Top,1,1,1,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,83.40102,-1.02535,4.288149,1878.548209,120.710715,10:00,4.88616,-2.31987,6.08346,-29.18486,10.88985,-16.13965,1.50269,0.30991,76.23726,-6.476492,1.389673,0.455624,78.8198,-10.893225,-66.029635,,,,,9.46582,4.96888,-53.435279,0.070825,9.57103,6.2889,1.99665,50,4.7912,-8.45093,-120.88569,-3.05145,14.1416,23.89351,-22.8819,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220608-OldMountain-1,3e02b040-e77b-11ec-b0b3-2bcd70790314,82.72708,1.54977,,7.16376,,,,2.36745,1.54977,-0.24436,b4b44756-f7d1-4264-aba9-eddb0faf47f1,2022-06-08,22:35:04.28,2022-06-08T18:35:04.2892768-04:00,2022-06-08T22:35:04.2892768Z,GroundBall,v3,,,,"Malone, Matt",1000118232,Right,OCE_STA6,67410097-f38c-4280-bbe3-a6bb54183111,54.41902,-121.75599,11.94675,4.88717,-2.218,-11.44095,2.31385,-8.96603,7.0708,180,2.3666,46.19288,,,,,,,,1.55017,-21.88154,,,,,,,,-0.24246,-103.8955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2022-06-08,18:35:38.27,3,4,"Cinnella, Joe",1000056275,Left,OCE_STA6,"Viera, Max",1000098712,Right,NSH_N,Undefined,1,Top,1,1,2,Curveball,Slider,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,79.43714,0.295411,2.849835,2389.798324,298.889044,4:00,5.159,-1.93295,5.75775,-45.2866,-0.3422,3.35244,1.66045,1.00144,72.46949,-8.021647,3.449426,0.482513,,,,,,,,,,,,-0.82646,0.2402,1.69441,50,5.15639,-5.86399,-115.16663,-0.89121,-1.09961,23.25087,-31.85447,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220608-OldMountain-1,524d8b10-e77b-11ec-b0b3-2bcd70790314,78.11689,,,6.96765,,,,,,,b4b44756-f7d1-4264-aba9-eddb0faf47f1,2022-06-08,22:35:38.27,2022-06-08T18:35:38.2705120-04:00,2022-06-08T22:35:38.2705120Z,,v3,,,,"Malone, Matt",1000118232,Right,OCE_STA6,e3ee3a6c-ca45-4763-b1c1-f9b6041a4a93,54.74234,-116.12011,11.62543,5.16615,0.41509,-15.92723,1.93396,-5.8189,-0.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-06-08,18:36:21.90,4,1,"Cinnella, Joe",1000056275,Left,OCE_STA6,"Willhoite, Trace",1000080726,Right,NSH_N,Undefined,1,Top,2,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,88.04262,-0.990713,3.556631,2248.086673,112.344309,9:45,5.03015,-2.2515,5.74588,-27.66828,8.92107,-18.65473,1.80015,-0.4903,79.94935,-6.137605,0.222567,0.43536,,,,,,,,,,,,10.59981,5.19898,1.96721,50,4.93077,-7.14083,-127.58859,-3.15148,17.33499,28.18384,-23.67161,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220608-OldMountain-1,6c4297e0-e77b-11ec-b0b3-2bcd70790314,86.57758,,,8.09327,,,,,,,b4b44756-f7d1-4264-aba9-eddb0faf47f1,2022-06-08,22:36:21.90,2022-06-08T18:36:21.9062752-04:00,2022-06-08T22:36:21.9062752Z,,v3,,,,"Malone, Matt",1000118232,Right,OCE_STA6,e8dee4a6-1814-4082-a812-58e36b22d9af,54.75618,-128.63492,14.09192,5.03146,-2.27267,-11.83581,2.24426,-7.78439,8.6675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
