PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2022-07-19,18:31:31.32,1,1,"Kush, Jacob",1000018271,Right,OCE_STA6,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,89.50606,-1.013712,-2.70546,2388.089105,203.264623,12:45,5.81833,1.41913,5.20727,-16.18036,19.58336,7.93666,3.51543,-0.4658,81.82207,-4.064298,-1.301489,0.43042,63.3651,50.389661,141.385607,4181.228727,,,,,21.53181,,,-4.69,10.38264,-1.17483,50,5.71274,5.76735,-129.77665,-2.82323,-8.02118,26.43564,-14.41688,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220719-OldMountain-1,8a00ba30-07b2-11ed-8ea9-55cc1761027c,87.57128,26.08001,,7.68398,,,,-0.17069,3.43939,0.5805,977dc13c-9b1a-4acb-bafc-b1769d89a6d2,2022-07-19,22:31:31.32,2022-07-19T18:31:31.3292028-04:00,2022-07-19T22:31:31.3292028Z,,v3,,,,"Lidsky, Blaine",1000133594,Right,OCE_STA6,bb4dced2-67da-40f9-b632-7dc623b20260,55.29346,-130.85049,13.21782,5.81553,-2.2376,-7.20844,-1.41572,6.09318,-4.01059,324.723138,-0.16893,-46.36333,1.89312,,,,,,,3.45091,71.17932,-27.32477,,,,,,,0.58689,36.74554,-7.99964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
2,2022-07-19,18:31:50.95,1,2,"Kush, Jacob",1000018271,Right,OCE_STA6,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.98722,0.260631,-0.289254,2580.611252,114.736682,9:45,5.65583,1.31845,4.90186,-38.421,5.41217,-9.00201,2.70059,0.2947,74.83869,-6.696152,-1.876685,0.476511,,,,,,,,,,,,4.3589,3.0141,-1.28228,50,5.64919,0.98178,-117.60679,-0.88454,6.15922,20.44803,-27.91511,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220719-OldMountain-1,95b95e40-07b2-11ed-8ea9-55cc1761027c,79.1009,,,6.14853,,,,,,,977dc13c-9b1a-4acb-bafc-b1769d89a6d2,2022-07-19,22:31:50.95,2022-07-19T18:31:50.9516540-04:00,2022-07-19T22:31:50.9516540Z,,v3,,,,"Lidsky, Blaine",1000133594,Right,OCE_STA6,e4e8ac0a-b9be-4339-a2ce-9786826a36c0,55.59974,-118.5764,10.22402,5.65975,0.43915,-13.95756,-1.32191,0.68972,3.07961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2022-07-19,18:32:06.92,1,3,"Kush, Jacob",1000018271,Right,OCE_STA6,"Luders, Jon",1000134217,Right,NSH_N,Undefined,1,Top,0,0,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.67149,-0.248004,-0.536725,2596.356374,89.411391,9:00,5.60567,1.20084,4.83507,-43.63703,1.41469,-11.27674,1.73439,-0.24717,73.54376,-8.140658,-2.524292,0.483089,,,,,,,,,,,,5.35429,1.26591,-1.13761,50,5.54402,1.5908,-116.91018,-2.1462,7.34331,23.90547,-30.4379,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220719-OldMountain-1,9f438990-07b2-11ed-8ea9-55cc1761027c,78.02383,,,7.12772,,,,,,,977dc13c-9b1a-4acb-bafc-b1769d89a6d2,2022-07-19,22:32:06.92,2022-07-19T18:32:06.9243132-04:00,2022-07-19T22:32:06.9243132Z,,v3,,,,"Lidsky, Blaine",1000133594,Right,OCE_STA6,a0ad9d65-56ab-4161-b255-1e0d1df471a9,55.66471,-118.0628,11.95274,5.61212,-0.67862,-15.21895,-1.20577,1.23674,3.67166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2022-07-19,18:32:39.12,2,1,"Kush, Jacob",1000018271,Right,OCE_STA6,"Gustin, Jake",1000055212,Left,NSH_N,Undefined,1,Top,1,0,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,83.47609,-1.985172,-1.66622,1761.615434,213.780188,1:15,5.60861,1.50424,5.14568,-26.98167,14.46985,8.75166,1.48946,0.66427,76.20581,-6.959498,-0.116585,0.463385,58.53088,-24.95489,42.785188,,,,,4.54523,3.11168,19.613269,0.04295,-4.87603,8.19363,-1.3554,50,5.40228,3.14743,-120.9839,-5.12104,-7.19629,24.54178,-20.0815,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220719-OldMountain-1,b26eeaa0-07b2-11ed-8ea9-55cc1761027c,81.34159,1.56062,,7.27029,,,,1.82025,1.56062,-0.75228,977dc13c-9b1a-4acb-bafc-b1769d89a6d2,2022-07-19,22:32:39.12,2022-07-19T18:32:39.1273212-04:00,2022-07-19T22:32:39.1273212Z,GroundBall,v3,,,,"Lidsky, Blaine",1000133594,Right,OCE_STA6,4ba8cfdb-b8ee-4a01-bbfd-d67321fee207,55.35553,-122.06545,12.27089,5.60846,-4.23606,-10.04075,-1.50109,3.46457,-3.59815,,1.81897,57.30546,,,,,,,,1.56143,-36.33583,,,,,,,,-0.75346,53.03793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
5,2022-07-19,18:33:12.92,3,1,"Kush, Jacob",1000018271,Right,OCE_STA6,"McElroy, Jake",1000119818,Right,NSH_N,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallinDirt,Undefined,Undefined,Undefined,0,0,,91.25257,-4.554334,-1.912086,2527.787737,194.747864,12:30,5.76139,1.07276,5.42307,-9.40808,25.23769,6.31626,0.6999,-0.19263,82.68778,-6.415024,-0.789643,0.42364,,,,,,,,,,,,-3.7011,14.32064,-0.90728,50,5.34967,4.10045,-131.84617,-10.68986,-6.46824,29.90619,-7.14657,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220719-OldMountain-1,c690e0b0-07b2-11ed-8ea9-55cc1761027c,88.97287,,,8.56478,,,,,,,977dc13c-9b1a-4acb-bafc-b1769d89a6d2,2022-07-19,22:33:12.92,2022-07-19T18:33:12.9280764-04:00,2022-07-19T22:33:12.9280764Z,,v3,,,,"Lidsky, Blaine",1000133594,Right,OCE_STA6,866c64e7-d5f3-4053-b42f-faacdaa70fb2,55.07405,-132.99212,14.9531,5.75403,-10.41601,-3.57328,-1.06915,4.3483,-3.23412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2022-07-19,18:33:30.89,3,2,"Kush, Jacob",1000018271,Right,OCE_STA6,"McElroy, Jake",1000119818,Right,NSH_N,Undefined,1,Top,2,1,0,Fastball,Four-Seam,BallinDirt,Undefined,Undefined,Undefined,0,0,,92.08163,-4.413271,-3.015644,2401.145249,200.815396,12:45,5.74451,1.14858,5.17357,-11.78087,22.24985,8.03737,0.59559,-1.02218,84.30631,-6.658826,-1.595416,0.419862,,,,,,,,,,,,-4.79205,12.58001,-0.8738,50,5.32365,6.62579,-133.09237,-10.62822,-8.62558,27.62719,-9.53044,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220719-OldMountain-1,d145f770-07b2-11ed-8ea9-55cc1761027c,89.77333,,,7.77531,,,,,,,977dc13c-9b1a-4acb-bafc-b1769d89a6d2,2022-07-19,22:33:30.89,2022-07-19T18:33:30.8946172-04:00,2022-07-19T22:33:30.8946172Z,,v3,,,,"Lidsky, Blaine",1000133594,Right,OCE_STA6,fa6541a0-afe3-4ebf-8a3c-d1e4e3787a9b,55.32657,-134.1935,13.81359,5.73969,-10.24837,-4.76522,-1.14473,6.96958,-4.31279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2022-07-19,18:33:47.35,3,3,"Kush, Jacob",1000018271,Right,OCE_STA6,"McElroy, Jake",1000119818,Right,NSH_N,Undefined,1,Top,2,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.38769,-1.953244,-2.497028,2337.976934,203.396403,12:45,5.80986,1.50927,5.24697,-13.33938,22.6784,9.2904,2.86016,-0.06469,81.29202,-4.51382,-0.851907,0.431946,,,,,,,,,,,,-5.3115,12.19709,-1.28679,50,5.62079,5.21073,-129.48045,-4.79358,-8.99591,27.62778,-11.51627,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220719-OldMountain-1,db10ae30-07b2-11ed-8ea9-55cc1761027c,87.26184,,,8.09567,,,,,,,977dc13c-9b1a-4acb-bafc-b1769d89a6d2,2022-07-19,22:33:47.35,2022-07-19T18:33:47.3559292-04:00,2022-07-19T22:33:47.3559292Z,,v3,,,,"Lidsky, Blaine",1000133594,Right,OCE_STA6,ed14b22f-e981-456a-9435-444d600cdbf1,55.25168,-130.59621,13.81389,5.805,-4.32848,-5.75814,-1.50457,5.57403,-4.49796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2022-07-19,18:34:02.81,3,4,"Kush, Jacob",1000018271,Right,OCE_STA6,"McElroy, Jake",1000119818,Right,NSH_N,Undefined,1,Top,2,2,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,80.75193,-1.688628,-1.100489,2578.755501,84.551181,8:45,5.57672,1.41076,4.95956,-44.20963,0.4048,-10.96245,0.29641,-0.54265,74.2152,-9.646789,-3.03896,0.480739,,,,,,,,,,,,5.12937,1.10083,-1.29462,50,5.37664,2.70977,-117.07114,-5.08064,7.07885,23.25969,-30.65482,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220719-OldMountain-1,e451e9a0-07b2-11ed-8ea9-55cc1761027c,78.40524,,,6.53673,,,,,,,977dc13c-9b1a-4acb-bafc-b1769d89a6d2,2022-07-19,22:34:02.81,2022-07-19T18:34:02.8115196-04:00,2022-07-19T22:34:02.8115196Z,,v3,,,,"Lidsky, Blaine",1000133594,Right,OCE_STA6,143b29d4-8c13-4945-9aca-8570a960f324,55.54274,-118.16723,11.62984,5.58202,-3.63605,-15.32741,-1.41446,2.37618,3.53943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2022-07-19,18:34:22.86,3,5,"Kush, Jacob",1000018271,Right,OCE_STA6,"McElroy, Jake",1000119818,Right,NSH_N,Undefined,1,Top,2,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,82.51085,-0.748133,-1.517518,2567.080034,102.030341,9:30,5.70843,1.22247,4.57424,-39.84766,3.24701,-8.97272,1.67563,-0.96955,75.92071,-7.902013,-3.090155,0.47248,,,,,,,,,,,,3.9411,2.22449,-1.05646,50,5.59392,3.57903,-119.61354,-3.13686,5.71904,22.72078,-28.94603,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220719-OldMountain-1,f03d5d80-07b2-11ed-8ea9-55cc1761027c,79.7758,,,6.59014,,,,,,,977dc13c-9b1a-4acb-bafc-b1769d89a6d2,2022-07-19,22:34:22.86,2022-07-19T18:34:22.8610300-04:00,2022-07-19T22:34:22.8610300Z,,v3,,,,"Lidsky, Blaine",1000133594,Right,OCE_STA6,9a69dbbc-161a-4f23-993e-e685c3196b4e,55.92635,-120.73401,11.36039,5.71342,-1.70939,-14.47302,-1.22601,3.297,2.85952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2022-07-19,18:37:10.54,1,1,"Ogden, J.D",1000134215,Left,NSH_N,"Studley, Jake",1000132385,Right,OCE_STA6,Undefined,1,Bottom,0,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.35128,-3.492364,2.151371,1853.190701,127.596388,10:15,6.36406,-1.68159,5.56957,-23.91663,13.03355,-15.47532,1.10225,-0.96054,80.67504,-7.89856,-0.611119,0.437502,,,,,,,,,,,,8.36347,7.84449,1.50629,50,6.04673,-4.09261,-126.64341,-8.54632,13.68485,24.04521,-19.33838,OCE_STA6,NSH_N,OldMountain,NECBL,NECL,20220719-OldMountain-1,542dc6e0-07b3-11ed-8ea9-55cc1761027c,86.15384,,,6.67624,,,,,,,977dc13c-9b1a-4acb-bafc-b1769d89a6d2,2022-07-19,22:37:10.54,2022-07-19T18:37:10.5485564-04:00,2022-07-19T22:37:10.5485564Z,,v3,,,,"Wirtanen, Robert",1000135367,Right,NSH_N,2714a8fa-21ea-42ca-a4e5-8b645a0b9b33,54.93241,-127.57646,12.0226,6.3638,-7.79591,-9.66919,1.67541,-4.62364,6.84242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
